Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
NewLearningBrain,0.097,406.292,0.558,1019,0.740
NewLearningBrain,0.099,407.051,0.576,1021,1.753
NewLearningBrain,0.102,407.898,0.649,1062,2.323
NewLearningBrain,0.114,408.642,0.551,1055,2.450
NewLearningBrain,0.096,409.417,0.572,1031,2.810
NewLearningBrain,0.094,410.186,0.600,1037,2.207
NewLearningBrain,0.106,410.998,0.614,1025,0.183
NewLearningBrain,0.099,411.821,0.631,1024,0.040
NewLearningBrain,0.116,412.633,0.609,1030,5.400
NewLearningBrain,0.114,413.400,0.574,1034,0.535
NewLearningBrain,0.099,414.285,0.696,1011,2.822
NewLearningBrain,0.095,414.965,0.512,1040,nan
NewLearningBrain,0.094,415.822,0.615,1035,1.158
NewLearningBrain,0.103,416.583,0.583,1053,2.282
NewLearningBrain,0.095,417.299,0.536,1006,1.430
NewLearningBrain,0.099,418.133,0.631,1058,1.410
NewLearningBrain,0.108,418.897,0.580,1019,1.948
NewLearningBrain,0.107,419.651,0.560,1065,2.550
NewLearningBrain,0.096,420.451,0.609,1053,1.210
NewLearningBrain,0.100,421.236,0.593,1047,1.840
NewLearningBrain,0.100,422.084,0.650,1028,1.560
NewLearningBrain,0.096,422.958,0.634,1057,2.928
NewLearningBrain,0.100,423.760,0.610,1053,1.015
NewLearningBrain,0.113,424.490,0.542,1009,2.010
NewLearningBrain,0.097,425.209,0.539,1034,0.890
NewLearningBrain,0.097,426.082,0.677,1056,2.087
NewLearningBrain,0.160,426.982,0.637,1057,2.780
NewLearningBrain,0.100,427.766,0.604,1018,5.280
NewLearningBrain,0.096,428.536,0.587,1008,2.966
NewLearningBrain,0.111,429.287,0.556,1087,1.510
NewLearningBrain,0.095,430.107,0.596,1006,1.922
NewLearningBrain,0.098,430.899,0.607,1011,1.455
NewLearningBrain,0.098,431.660,0.565,1062,0.994
NewLearningBrain,0.095,432.351,0.511,1012,0.670
NewLearningBrain,0.095,433.199,0.658,1062,3.190
NewLearningBrain,0.097,434.030,0.633,1058,2.990
NewLearningBrain,0.096,434.776,0.566,1067,4.257
NewLearningBrain,0.107,435.526,0.562,1054,2.513
NewLearningBrain,0.094,436.355,0.607,1049,2.295
NewLearningBrain,0.100,437.175,0.624,1043,1.996
NewLearningBrain,0.094,437.904,0.551,1017,3.435
NewLearningBrain,0.097,438.695,0.603,1053,2.590
NewLearningBrain,0.101,439.421,0.541,1035,-0.500
NewLearningBrain,0.098,440.231,0.612,1030,3.500
NewLearningBrain,0.110,440.919,0.508,1017,3.007
NewLearningBrain,0.101,441.753,0.635,1040,2.900
NewLearningBrain,0.119,442.552,0.585,1061,1.670
NewLearningBrain,0.124,443.496,0.669,1028,1.570
NewLearningBrain,0.105,444.250,0.568,1040,nan
NewLearningBrain,0.122,445.143,0.672,1054,2.057
NewLearningBrain,0.143,446.006,0.622,1028,3.943
NewLearningBrain,0.106,446.935,0.724,1011,4.055
NewLearningBrain,0.097,447.778,0.655,1066,1.653
NewLearningBrain,0.107,448.606,0.630,1028,1.480
NewLearningBrain,0.125,449.516,0.689,1061,3.440
NewLearningBrain,0.104,450.323,0.608,1023,2.857
NewLearningBrain,0.132,451.343,0.737,1042,2.473
NewLearningBrain,0.109,452.247,0.700,1056,1.110
NewLearningBrain,0.099,452.990,0.558,1046,2.265
NewLearningBrain,0.097,453.731,0.568,1030,2.883
NewLearningBrain,0.111,454.521,0.579,1040,nan
NewLearningBrain,0.110,455.334,0.609,1025,1.525
NewLearningBrain,0.109,456.160,0.631,1033,2.180
NewLearningBrain,0.133,456.928,0.549,1005,5.150
NewLearningBrain,0.113,457.825,0.643,1040,2.867
NewLearningBrain,0.134,458.856,0.790,1048,4.195
NewLearningBrain,0.115,459.780,0.704,1093,1.865
NewLearningBrain,0.107,460.638,0.664,1024,2.860
NewLearningBrain,0.166,461.570,0.677,1057,1.007
NewLearningBrain,0.121,462.421,0.644,1015,2.350
NewLearningBrain,0.126,463.245,0.614,1045,1.740
NewLearningBrain,0.127,464.048,0.590,1046,1.777
NewLearningBrain,0.106,464.999,0.739,1028,1.343
NewLearningBrain,0.109,465.917,0.666,1051,1.752
NewLearningBrain,0.103,466.645,0.549,1029,2.790
NewLearningBrain,0.119,467.436,0.593,1043,3.240
NewLearningBrain,0.109,468.222,0.584,1016,2.010
NewLearningBrain,0.128,469.094,0.651,1025,0.000
NewLearningBrain,0.126,470.089,0.755,1063,0.430
NewLearningBrain,0.105,470.869,0.595,1021,1.503
NewLearningBrain,0.100,471.661,0.606,1042,1.285
NewLearningBrain,0.117,472.549,0.670,1027,2.770
NewLearningBrain,0.104,473.470,0.676,1044,2.334
NewLearningBrain,0.114,474.273,0.604,1042,2.585
NewLearningBrain,0.115,475.089,0.618,1024,1.520
NewLearningBrain,0.097,475.807,0.537,1012,1.040
NewLearningBrain,0.116,476.579,0.577,1018,1.165
NewLearningBrain,0.127,477.502,0.696,1050,1.700
NewLearningBrain,0.135,478.389,0.657,1012,4.507
NewLearningBrain,0.119,479.255,0.654,1030,6.050
NewLearningBrain,0.093,480.062,0.589,1006,2.460
NewLearningBrain,0.114,480.931,0.655,1191,2.937
NewLearningBrain,0.114,481.834,0.687,1162,4.485
NewLearningBrain,0.118,482.730,0.677,1115,1.633
NewLearningBrain,0.120,483.569,0.629,1039,2.613
NewLearningBrain,0.117,484.394,0.625,1027,1.535
NewLearningBrain,0.108,485.247,0.667,1055,2.000
NewLearningBrain,0.145,486.118,0.643,1023,1.430
NewLearningBrain,0.119,487.084,0.745,1064,3.988
NewLearningBrain,0.105,487.915,0.588,1059,2.247
NewLearningBrain,0.130,488.773,0.641,1054,1.430
NewLearningBrain,0.105,489.662,0.704,1012,1.320
NewLearningBrain,0.108,490.414,0.567,1023,2.440
NewLearningBrain,0.130,491.346,0.702,1010,3.312
NewLearningBrain,0.143,492.277,0.689,1039,2.118
NewLearningBrain,0.114,493.244,0.749,1035,2.550
NewLearningBrain,0.114,494.296,0.822,1064,2.472
NewLearningBrain,0.110,495.311,0.761,1059,2.345
NewLearningBrain,0.114,495.916,0.450,1033,0.915
NewLearningBrain,0.096,496.741,0.635,1034,3.490
NewLearningBrain,0.097,497.549,0.611,1045,2.630
NewLearningBrain,0.094,498.340,0.607,1046,4.230
NewLearningBrain,0.104,499.095,0.571,1038,1.560
NewLearningBrain,0.122,499.888,0.590,1011,2.370
NewLearningBrain,0.105,500.783,0.697,1060,0.767
NewLearningBrain,0.105,501.591,0.617,1013,0.143
NewLearningBrain,0.114,502.359,0.544,1058,1.780
NewLearningBrain,0.097,503.189,0.632,1060,1.700
NewLearningBrain,0.095,503.968,0.594,1046,1.102
NewLearningBrain,0.093,504.709,0.561,1009,0.045
NewLearningBrain,0.159,505.653,0.696,1004,1.695
NewLearningBrain,0.140,506.553,0.664,1007,3.224
NewLearningBrain,0.129,507.478,0.702,1006,2.815
NewLearningBrain,0.136,508.316,0.620,1013,1.207
NewLearningBrain,0.101,509.113,0.611,1013,1.790
NewLearningBrain,0.104,509.926,0.567,1007,1.842
NewLearningBrain,0.211,510.911,0.671,1035,1.150
NewLearningBrain,0.112,511.921,0.783,1016,2.592
NewLearningBrain,0.108,512.784,0.658,1038,1.270
NewLearningBrain,0.103,513.473,0.507,1036,1.370
NewLearningBrain,0.094,514.245,0.590,1037,2.457
NewLearningBrain,0.094,515.066,0.622,1047,2.707
NewLearningBrain,0.097,515.820,0.577,1038,1.856
NewLearningBrain,0.116,516.455,0.464,1006,1.260
NewLearningBrain,0.096,517.332,0.644,1045,2.017
NewLearningBrain,0.094,518.108,0.587,1030,2.062
NewLearningBrain,0.095,518.926,0.630,1043,2.257
NewLearningBrain,0.101,519.630,0.527,1050,1.417
NewLearningBrain,0.101,520.403,0.587,1024,2.088
NewLearningBrain,0.096,521.258,0.655,1055,1.100
NewLearningBrain,0.113,522.175,0.702,1057,1.621
NewLearningBrain,0.095,522.791,0.455,1001,1.730
NewLearningBrain,0.097,523.670,0.637,1080,1.193
NewLearningBrain,0.100,524.366,0.523,1065,1.250
NewLearningBrain,0.097,525.167,0.616,1057,1.160
NewLearningBrain,0.095,526.079,0.715,1008,1.710
NewLearningBrain,0.094,526.805,0.552,1012,0.880
NewLearningBrain,0.098,527.635,0.638,1038,1.377
NewLearningBrain,0.097,528.328,0.517,1018,1.672
NewLearningBrain,0.096,529.157,0.639,1061,2.103
NewLearningBrain,0.098,529.909,0.565,1057,1.087
NewLearningBrain,0.097,530.794,0.640,1028,0.693
NewLearningBrain,0.096,531.357,0.400,1021,1.320
NewLearningBrain,0.095,532.173,0.634,1018,1.380
NewLearningBrain,0.103,533.054,0.680,1048,2.526
NewLearningBrain,0.098,533.785,0.554,1021,3.270
NewLearningBrain,0.101,534.745,0.749,1064,1.822
NewLearningBrain,0.098,535.470,0.546,1040,nan
NewLearningBrain,0.102,536.287,0.626,1044,2.263
NewLearningBrain,0.108,537.141,0.617,1064,4.063
NewLearningBrain,0.125,537.999,0.633,1019,3.263
NewLearningBrain,0.103,538.834,0.648,1058,1.457
NewLearningBrain,0.099,539.486,0.480,1016,1.155
NewLearningBrain,0.096,540.261,0.585,1019,3.913
NewLearningBrain,0.103,541.110,0.645,1027,0.885
NewLearningBrain,0.105,541.933,0.622,1020,0.525
NewLearningBrain,0.121,542.744,0.593,1105,nan
NewLearningBrain,0.143,543.707,0.724,1038,3.382
NewLearningBrain,0.112,544.650,0.696,1004,4.670
NewLearningBrain,0.108,545.458,0.607,1015,1.420
NewLearningBrain,0.102,546.202,0.555,1012,2.340
NewLearningBrain,0.096,547.024,0.622,1014,1.420
NewLearningBrain,0.093,547.740,0.539,1021,1.830
NewLearningBrain,0.105,548.554,0.615,1024,1.297
NewLearningBrain,0.114,549.370,0.612,1054,0.963
NewLearningBrain,0.108,550.218,0.650,1050,3.583
NewLearningBrain,0.097,550.998,0.589,1014,1.470
NewLearningBrain,0.103,551.850,0.607,1068,2.560
NewLearningBrain,0.096,552.636,0.603,1031,3.053
NewLearningBrain,0.100,553.394,0.571,1004,1.240
NewLearningBrain,0.116,554.245,0.643,1115,2.762
NewLearningBrain,0.094,555.085,0.652,1054,1.245
NewLearningBrain,0.097,555.738,0.489,1040,nan
NewLearningBrain,0.101,556.598,0.656,1017,1.978
NewLearningBrain,0.117,557.328,0.536,1065,4.325
NewLearningBrain,0.106,558.255,0.689,1022,1.392
NewLearningBrain,0.105,559.123,0.692,1040,nan
NewLearningBrain,0.162,559.953,0.595,1104,1.813
NewLearningBrain,0.110,560.865,0.703,1114,5.010
NewLearningBrain,0.102,561.680,0.618,1025,4.050
NewLearningBrain,0.096,562.433,0.567,1015,2.512
NewLearningBrain,0.109,563.252,0.618,1040,nan
NewLearningBrain,0.099,564.066,0.614,1046,1.078
NewLearningBrain,0.097,564.869,0.607,1061,2.360
NewLearningBrain,0.104,565.776,0.672,1060,2.100
NewLearningBrain,0.096,566.569,0.611,1062,4.635
NewLearningBrain,0.129,567.403,0.617,1053,2.910
NewLearningBrain,0.116,568.297,0.688,1031,2.653
NewLearningBrain,0.102,569.014,0.542,1036,1.587
NewLearningBrain,0.110,569.927,0.704,1027,2.380
NewLearningBrain,0.135,570.762,0.607,1055,3.250
NewLearningBrain,0.128,571.591,0.612,1040,nan
NewLearningBrain,0.101,572.434,0.620,1030,1.350
NewLearningBrain,0.097,573.274,0.660,1034,3.497
NewLearningBrain,0.116,574.049,0.574,1016,2.570
NewLearningBrain,0.117,574.909,0.644,1048,1.030
NewLearningBrain,0.096,575.812,0.697,1004,2.390
NewLearningBrain,0.112,576.685,0.667,1004,1.480
NewLearningBrain,0.101,577.365,0.502,1042,2.124
NewLearningBrain,0.097,578.189,0.627,1065,2.050
NewLearningBrain,0.095,578.966,0.593,1013,1.370
NewLearningBrain,0.106,579.737,0.543,1022,2.214
NewLearningBrain,0.108,580.556,0.623,1037,0.723
NewLearningBrain,0.158,581.546,0.731,1013,2.115
NewLearningBrain,0.096,582.386,0.654,1001,2.120
NewLearningBrain,0.110,583.085,0.520,1027,2.874
NewLearningBrain,0.101,583.931,0.646,1004,2.070
NewLearningBrain,0.099,584.708,0.594,1062,1.060
NewLearningBrain,0.102,585.522,0.616,1060,2.675
NewLearningBrain,0.096,586.276,0.564,1030,4.150
NewLearningBrain,0.145,587.183,0.646,1065,2.125
NewLearningBrain,0.098,588.036,0.658,1014,2.813
NewLearningBrain,0.099,588.841,0.618,1051,1.420
NewLearningBrain,0.108,589.585,0.545,1019,2.397
NewLearningBrain,0.109,590.494,0.687,1107,1.620
NewLearningBrain,0.107,591.295,0.602,1005,4.675
NewLearningBrain,0.097,592.072,0.595,1019,4.420
NewLearningBrain,0.095,592.849,0.596,1053,5.890
NewLearningBrain,0.113,593.730,0.618,1041,2.470
NewLearningBrain,0.096,594.568,0.648,1062,3.092
NewLearningBrain,0.115,595.289,0.528,1019,0.880
NewLearningBrain,0.103,596.003,0.526,1040,nan
NewLearningBrain,0.103,596.932,0.710,1021,3.410
NewLearningBrain,0.166,597.769,0.580,1017,2.020
NewLearningBrain,0.097,598.574,0.617,1053,2.293
NewLearningBrain,0.097,599.349,0.594,1030,3.450
NewLearningBrain,0.101,600.142,0.600,1047,2.610
NewLearningBrain,0.098,601.022,0.616,1033,2.165
NewLearningBrain,0.097,601.844,0.634,1002,2.957
NewLearningBrain,0.103,602.552,0.526,1042,2.494
NewLearningBrain,0.146,603.483,0.684,1023,2.080
NewLearningBrain,0.107,604.348,0.648,1038,1.377
NewLearningBrain,0.114,605.250,0.686,1053,2.265
NewLearningBrain,0.111,606.109,0.650,1046,1.255
NewLearningBrain,0.096,606.906,0.602,1020,3.337
NewLearningBrain,0.099,607.688,0.592,1005,3.700
NewLearningBrain,0.120,608.556,0.624,1052,1.660
NewLearningBrain,0.110,609.355,0.601,1064,1.070
NewLearningBrain,0.107,610.252,0.684,1084,3.078
NewLearningBrain,0.124,611.078,0.614,1006,1.920
NewLearningBrain,0.115,611.899,0.615,1056,1.680
NewLearningBrain,0.114,612.761,0.652,1054,1.472
NewLearningBrain,0.107,613.627,0.665,1094,4.090
NewLearningBrain,0.093,614.457,0.645,1044,1.295
NewLearningBrain,0.101,615.281,0.592,1029,3.230
NewLearningBrain,0.106,616.096,0.623,1030,0.850
NewLearningBrain,0.134,617.064,0.739,1036,1.303
NewLearningBrain,0.105,617.792,0.547,1020,5.300
NewLearningBrain,0.130,618.817,0.781,1015,2.283
NewLearningBrain,0.181,619.725,0.632,1070,0.583
NewLearningBrain,0.094,620.585,0.663,1002,1.690
NewLearningBrain,0.135,621.684,0.850,1061,0.730
NewLearningBrain,0.135,622.652,0.727,1062,1.457
NewLearningBrain,0.103,623.575,0.677,1032,2.485
NewLearningBrain,0.126,624.405,0.615,1063,2.406
NewLearningBrain,0.124,625.317,0.687,1076,1.730
NewLearningBrain,0.110,626.193,0.667,1039,1.590
NewLearningBrain,0.111,627.110,0.708,1059,2.135
NewLearningBrain,0.118,627.826,0.531,1011,1.310
NewLearningBrain,0.122,628.796,0.741,1045,3.237
NewLearningBrain,0.108,629.580,0.605,1010,2.300
NewLearningBrain,0.127,630.433,0.634,1047,2.264
NewLearningBrain,0.121,631.328,0.648,1057,0.505
NewLearningBrain,0.108,632.078,0.561,1024,2.495
NewLearningBrain,0.106,632.942,0.656,1038,1.810
NewLearningBrain,0.109,633.806,0.660,1061,1.902
NewLearningBrain,0.107,634.654,0.654,1064,4.320
NewLearningBrain,0.108,635.422,0.581,1046,0.980
NewLearningBrain,0.104,636.243,0.627,1040,nan
NewLearningBrain,0.108,637.058,0.611,1050,3.925
NewLearningBrain,0.100,637.844,0.553,1051,2.740
NewLearningBrain,0.101,638.624,0.586,1034,3.128
NewLearningBrain,0.108,639.460,0.629,1128,1.715
NewLearningBrain,0.096,640.307,0.648,1057,1.223
NewLearningBrain,0.100,641.057,0.570,1054,2.080
NewLearningBrain,0.100,641.922,0.673,1072,3.220
NewLearningBrain,0.100,642.759,0.635,1032,2.007
NewLearningBrain,0.102,643.506,0.559,1010,3.312
NewLearningBrain,0.100,644.332,0.622,1016,3.755
NewLearningBrain,0.098,645.112,0.545,1006,1.190
NewLearningBrain,0.095,645.823,0.538,1019,2.147
NewLearningBrain,0.136,646.638,0.593,1040,nan
NewLearningBrain,0.110,647.530,0.694,1039,0.940
NewLearningBrain,0.104,648.284,0.561,1054,3.597
NewLearningBrain,0.120,649.092,0.601,1063,1.770
NewLearningBrain,0.098,649.938,0.654,1027,1.160
NewLearningBrain,0.104,650.739,0.604,1051,2.260
NewLearningBrain,0.102,651.459,0.496,1019,3.445
NewLearningBrain,0.116,652.313,0.658,1044,1.945
NewLearningBrain,0.095,653.130,0.621,1017,4.085
NewLearningBrain,0.108,653.887,0.563,1042,3.530
NewLearningBrain,0.105,654.656,0.572,1018,3.230
NewLearningBrain,0.112,655.368,0.522,1027,2.354
NewLearningBrain,0.099,656.230,0.663,1045,1.480
NewLearningBrain,0.105,657.041,0.621,1064,1.247
NewLearningBrain,0.106,657.849,0.615,1050,1.762
NewLearningBrain,0.098,658.622,0.561,1003,1.477
NewLearningBrain,0.108,659.399,0.586,1001,2.705
NewLearningBrain,0.098,660.234,0.642,1041,0.953
NewLearningBrain,0.102,660.862,0.463,1016,2.190
NewLearningBrain,0.100,661.700,0.646,1033,2.410
NewLearningBrain,0.098,662.512,0.618,1041,1.115
NewLearningBrain,0.091,663.244,0.568,1004,2.810
NewLearningBrain,0.114,664.110,0.653,1002,1.870
NewLearningBrain,0.097,664.892,0.605,1023,2.005
NewLearningBrain,0.100,665.590,0.501,1045,2.300
NewLearningBrain,0.120,666.451,0.671,1021,1.180
NewLearningBrain,0.101,667.274,0.624,1023,3.507
NewLearningBrain,0.101,668.062,0.599,1049,0.995
NewLearningBrain,0.108,668.869,0.616,1037,0.935
NewLearningBrain,0.098,669.705,0.643,1026,3.470
NewLearningBrain,0.097,670.441,0.551,1053,1.086
NewLearningBrain,0.100,671.190,0.560,1051,1.060
NewLearningBrain,0.108,672.064,0.622,1023,2.993
NewLearningBrain,0.096,672.837,0.599,1054,2.320
NewLearningBrain,0.116,673.706,0.659,1060,2.300
NewLearningBrain,0.102,674.472,0.576,1037,2.023
NewLearningBrain,0.119,675.251,0.571,1052,1.754
NewLearningBrain,0.097,676.002,0.565,1013,2.530
NewLearningBrain,0.101,676.806,0.618,1040,2.575
NewLearningBrain,0.103,677.598,0.600,1047,1.670
NewLearningBrain,0.102,678.420,0.627,1033,1.913
NewLearningBrain,0.123,679.434,0.745,1043,3.565
NewLearningBrain,0.110,680.262,0.619,1011,1.470
NewLearningBrain,0.095,680.989,0.558,1008,2.090
NewLearningBrain,0.101,681.729,0.556,1004,1.240
NewLearningBrain,0.101,682.569,0.635,1030,2.225
NewLearningBrain,0.097,683.331,0.579,1006,2.080
NewLearningBrain,0.105,684.120,0.597,1033,2.815
NewLearningBrain,0.097,685.068,0.738,1032,2.855
NewLearningBrain,0.096,685.791,0.550,1032,3.090
NewLearningBrain,0.110,686.798,0.752,1065,1.500
NewLearningBrain,0.118,687.780,0.755,1046,1.010
NewLearningBrain,0.104,688.643,0.657,1042,2.555
NewLearningBrain,0.100,689.396,0.570,1057,2.307
NewLearningBrain,0.129,690.161,0.559,1040,nan
NewLearningBrain,0.099,691.048,0.691,1046,2.392
NewLearningBrain,0.106,691.894,0.648,1061,4.270
NewLearningBrain,0.101,692.755,0.659,1008,2.316
NewLearningBrain,0.108,693.472,0.532,1028,1.540
NewLearningBrain,0.109,694.319,0.597,1025,1.700
NewLearningBrain,0.095,695.054,0.554,1029,1.997
NewLearningBrain,0.116,696.022,0.741,1025,2.050
NewLearningBrain,0.107,696.794,0.575,1048,1.295
NewLearningBrain,0.107,697.587,0.597,1043,0.957
NewLearningBrain,0.114,698.488,0.686,1121,1.870
NewLearningBrain,0.097,699.300,0.618,1003,2.320
NewLearningBrain,0.105,700.072,0.586,1003,3.040
NewLearningBrain,0.131,700.969,0.631,1048,2.060
NewLearningBrain,0.104,701.826,0.656,1029,1.457
NewLearningBrain,0.097,702.502,0.502,1042,1.390
NewLearningBrain,0.096,703.336,0.639,1030,1.412
NewLearningBrain,0.096,704.208,0.677,1010,2.012
NewLearningBrain,0.098,704.993,0.601,1059,1.880
NewLearningBrain,0.108,705.696,0.513,1031,2.220
NewLearningBrain,0.163,706.659,0.687,1001,1.253
NewLearningBrain,0.105,707.489,0.633,1056,2.452
