Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
NewLearningBrain,0.057,71.533,0.025,130,nan
NewLearningBrain,0.054,71.682,0.083,130,nan
NewLearningBrain,0.063,71.897,0.131,158,1.230
NewLearningBrain,0.055,72.009,0.047,130,nan
NewLearningBrain,0.055,72.105,0.037,130,nan
NewLearningBrain,0.042,72.237,0.077,108,-4.370
NewLearningBrain,0.056,72.358,0.056,131,-0.990
NewLearningBrain,0.054,72.519,0.093,130,nan
NewLearningBrain,0.055,72.633,0.048,130,nan
NewLearningBrain,0.060,72.726,0.029,113,-4.320
NewLearningBrain,0.054,72.890,0.098,138,4.280
NewLearningBrain,0.053,73.095,0.129,130,nan
NewLearningBrain,0.055,73.211,0.051,130,nan
NewLearningBrain,0.060,73.315,0.036,149,-3.960
NewLearningBrain,0.053,73.402,0.028,130,nan
NewLearningBrain,0.054,73.566,0.097,130,nan
NewLearningBrain,0.055,73.794,0.152,130,nan
NewLearningBrain,0.054,73.891,0.039,130,-4.150
NewLearningBrain,0.059,73.958,0.007,130,nan
NewLearningBrain,0.067,74.128,0.090,130,nan
NewLearningBrain,0.068,74.374,0.154,130,nan
NewLearningBrain,0.053,74.506,0.074,130,nan
NewLearningBrain,0.082,74.625,0.033,195,nan
NewLearningBrain,0.054,74.762,0.073,130,nan
NewLearningBrain,0.054,74.971,0.133,130,nan
NewLearningBrain,0.055,75.091,0.058,130,nan
NewLearningBrain,0.080,75.212,0.034,195,nan
NewLearningBrain,0.057,75.370,0.089,130,nan
NewLearningBrain,0.048,75.508,0.075,117,-3.630
NewLearningBrain,0.054,75.694,0.113,130,nan
NewLearningBrain,0.081,75.815,0.034,195,nan
NewLearningBrain,0.059,75.959,0.074,140,-3.400
NewLearningBrain,0.056,76.173,0.100,130,nan
NewLearningBrain,0.056,76.361,0.122,130,nan
NewLearningBrain,0.056,76.455,0.034,130,nan
NewLearningBrain,0.079,76.592,0.052,190,3.500
NewLearningBrain,0.059,76.774,0.106,130,nan
NewLearningBrain,0.058,76.973,0.123,130,nan
NewLearningBrain,0.058,77.070,0.033,130,nan
