Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.126,614.803,0.726,1071,11.319
bar,0.128,615.588,0.581,1048,7.871
bar,0.133,616.568,0.739,1033,12.126
bar,0.136,617.459,0.668,1040,nan
bar,0.128,618.410,0.726,1071,11.319
bar,0.132,619.281,0.640,1036,11.320
bar,0.152,620.300,0.757,1087,5.551
bar,0.134,621.267,0.730,1064,11.320
bar,0.153,622.182,0.664,1040,nan
bar,0.142,623.100,0.675,1050,12.145
bar,0.138,624.095,0.764,1066,8.435
bar,0.134,625.052,0.717,1036,11.320
bar,0.132,625.888,0.614,1040,nan
bar,0.130,626.836,0.719,1079,11.733
bar,0.144,627.809,0.726,1048,9.949
bar,0.132,628.802,0.751,1040,nan
bar,0.148,629.676,0.636,1037,11.319
bar,0.146,630.641,0.711,1078,11.734
bar,0.129,631.551,0.692,1035,5.550
bar,0.140,632.423,0.666,1040,nan
bar,0.142,633.420,0.761,1075,11.735
bar,0.154,634.323,0.654,1038,12.591
bar,0.144,635.299,0.725,1061,9.877
bar,0.135,636.296,0.758,1040,nan
bar,0.130,637.207,0.685,1048,12.147
bar,0.140,638.008,0.582,1040,nan
bar,0.152,639.000,0.728,1038,8.416
bar,0.129,639.951,0.732,1040,11.597
bar,0.139,640.865,0.668,1034,11.321
bar,0.129,641.810,0.705,1040,nan
bar,0.138,642.795,0.743,1074,9.672
bar,0.141,643.718,0.681,1040,nan
bar,0.143,644.725,0.748,1071,11.319
bar,0.143,645.599,0.634,1068,11.319
bar,0.144,646.668,0.807,1075,11.735
bar,0.147,647.501,0.601,1028,8.856
bar,0.151,648.499,0.744,1054,-1.079
bar,0.142,649.466,0.718,1048,12.147
bar,0.131,650.403,0.698,1066,8.435
bar,0.146,651.286,0.645,1037,11.319
bar,0.135,652.221,0.703,1037,8.432
bar,0.133,653.220,0.755,1040,nan
bar,0.146,654.132,0.662,1071,11.319
bar,0.147,655.089,0.707,1040,nan
bar,0.135,655.999,0.670,1069,10.297
bar,0.145,656.949,0.695,1037,11.319
bar,0.145,657.926,0.741,1063,11.321
bar,0.142,658.916,0.735,1055,-1.080
bar,0.141,659.900,0.734,1040,nan
bar,0.146,660.811,0.663,1067,9.272
bar,0.139,661.739,0.690,1070,11.320
bar,0.137,662.658,0.687,1064,8.442
bar,0.143,663.636,0.732,1071,11.319
bar,0.148,664.684,0.805,1075,11.735
bar,0.131,665.538,0.626,1054,2.668
bar,0.134,666.512,0.743,1031,11.294
bar,0.149,667.455,0.696,1070,11.320
bar,0.144,668.429,0.721,1040,nan
bar,0.149,669.364,0.687,1025,10.662
bar,0.136,670.364,0.749,1067,11.323
bar,0.139,671.333,0.721,1048,12.147
bar,0.144,672.202,0.649,1040,nan
bar,0.142,673.101,0.661,1061,5.270
bar,0.135,674.022,0.697,1048,12.147
bar,0.139,675.031,0.755,1136,11.319
bar,0.131,676.022,0.748,1048,12.147
bar,0.151,676.940,0.679,1071,5.336
bar,0.145,677.929,0.738,1064,9.273
bar,0.139,678.918,0.741,1070,11.320
bar,0.161,679.921,0.733,1105,nan
bar,0.136,680.834,0.685,1031,7.911
bar,0.130,681.771,0.707,1071,11.319
bar,0.146,682.698,0.682,1083,5.552
bar,0.132,683.671,0.733,1047,7.284
bar,0.131,684.605,0.701,1037,-1.062
bar,0.130,685.514,0.681,1040,nan
bar,0.145,686.467,0.698,1033,6.984
bar,0.136,687.455,0.747,1053,1.424
bar,0.135,688.377,0.689,1041,11.596
bar,0.137,689.290,0.672,1036,11.320
bar,0.145,690.173,0.649,1040,nan
bar,0.132,691.162,0.745,1040,5.545
bar,0.139,692.125,0.713,1071,11.319
bar,0.142,693.017,0.654,1040,nan
bar,0.127,693.982,0.732,1070,11.320
bar,0.131,694.861,0.652,1028,11.298
bar,0.135,695.850,0.746,1040,nan
bar,0.128,696.800,0.734,1070,11.320
bar,0.146,697.689,0.643,1071,11.319
bar,0.143,698.609,0.684,1040,nan
bar,0.127,699.547,0.711,1040,nan
bar,0.148,700.499,0.705,1075,9.358
bar,0.140,701.526,0.777,1053,5.543
bar,0.138,702.450,0.678,1075,4.055
bar,0.129,703.371,0.687,1034,-1.062
bar,0.141,704.312,0.698,1042,3.341
bar,0.130,705.249,0.717,1035,5.550
bar,0.134,706.129,0.662,1040,nan
bar,0.144,707.142,0.749,1058,8.226
bar,0.134,708.066,0.692,1028,5.129
bar,0.142,708.974,0.671,1040,5.545
bar,0.127,709.853,0.660,1036,11.320
bar,0.137,710.806,0.711,1040,nan
bar,0.149,711.784,0.730,1035,5.550
bar,0.157,712.706,0.664,1063,11.321
bar,0.137,713.698,0.742,1066,5.130
bar,0.157,714.653,0.693,1036,11.320
bar,0.138,715.567,0.683,1043,8.849
bar,0.146,716.479,0.663,1040,nan
bar,0.134,717.434,0.718,1047,12.148
bar,0.148,718.405,0.721,1120,12.270
bar,0.130,719.389,0.747,1079,11.733
bar,0.129,720.257,0.658,1086,10.540
bar,0.138,721.257,0.761,1040,nan
bar,0.136,722.245,0.743,1048,12.147
bar,0.134,723.122,0.641,1040,nan
bar,0.141,724.108,0.744,1076,7.671
bar,0.143,725.050,0.700,1068,11.319
bar,0.130,726.021,0.731,1032,11.322
bar,0.129,726.971,0.715,1040,nan
bar,0.137,727.844,0.647,1066,8.435
bar,0.133,728.763,0.721,1040,nan
bar,0.134,729.628,0.632,1036,11.320
bar,0.142,730.646,0.773,1068,11.319
bar,0.147,731.620,0.715,1062,8.437
bar,0.135,732.587,0.721,1048,12.147
bar,0.137,733.535,0.708,1071,11.319
bar,0.139,734.389,0.628,1040,nan
bar,0.137,735.314,0.691,1029,9.397
bar,0.146,736.332,0.759,1045,11.595
bar,0.133,737.318,0.752,1067,11.323
bar,0.142,738.231,0.675,1070,11.320
bar,0.146,739.198,0.722,1040,nan
bar,0.141,740.053,0.621,1032,9.954
bar,0.135,741.048,0.742,1071,11.319
bar,0.141,741.950,0.666,1068,11.319
bar,0.152,742.973,0.764,1067,11.323
bar,0.134,743.917,0.704,1070,11.320
bar,0.131,744.809,0.695,1059,6.396
bar,0.135,745.793,0.736,1070,11.320
bar,0.132,746.698,0.679,1045,11.595
bar,0.144,747.626,0.674,1071,11.319
bar,0.132,748.622,0.755,1048,12.147
bar,0.132,749.460,0.624,1029,9.955
bar,0.136,750.430,0.725,1040,nan
bar,0.167,751.436,0.730,1135,11.320
bar,0.156,752.353,0.669,1068,11.319
bar,0.138,753.361,0.752,1035,5.550
bar,0.143,754.350,0.734,1040,11.597
bar,0.138,755.211,0.646,1048,12.147
bar,0.156,756.148,0.686,1040,nan
bar,0.138,757.106,0.709,1065,8.435
bar,0.141,758.139,0.785,1068,11.319
bar,0.130,758.997,0.641,1040,nan
bar,0.133,759.894,0.662,1032,11.322
bar,0.134,760.861,0.744,1079,11.733
bar,0.145,761.855,0.741,1089,8.858
bar,0.134,762.769,0.688,1037,11.319
bar,0.137,763.755,0.735,1040,nan
bar,0.131,764.600,0.621,1040,nan
bar,0.147,765.642,0.784,1070,9.673
bar,0.137,766.507,0.633,1037,11.319
bar,0.132,767.509,0.763,1075,7.468
bar,0.139,768.385,0.646,1047,11.314
bar,0.138,769.395,0.760,1035,5.550
bar,0.149,770.326,0.684,1071,11.319
bar,0.153,771.254,0.675,1067,11.323
bar,0.135,772.295,0.794,1037,11.319
bar,0.153,773.166,0.626,1030,9.397
bar,0.142,774.143,0.739,1037,11.319
bar,0.138,775.014,0.648,1040,nan
bar,0.147,776.008,0.730,1105,nan
bar,0.153,777.015,0.747,1059,9.878
bar,0.137,777.930,0.678,1048,12.147
bar,0.133,778.844,0.677,1035,11.320
bar,0.135,779.753,0.674,1071,11.319
bar,0.140,780.750,0.746,1105,nan
bar,0.150,781.704,0.708,1029,9.955
bar,0.153,782.688,0.724,1071,11.318
bar,0.142,783.616,0.688,1040,nan
bar,0.146,784.565,0.713,1065,8.435
bar,0.136,785.503,0.696,1040,nan
bar,0.152,786.467,0.715,1079,11.733
bar,0.137,787.522,0.806,1071,12.607
bar,0.132,788.389,0.639,1063,9.877
bar,0.139,789.252,0.638,1040,nan
bar,0.132,790.289,0.799,1070,11.320
bar,0.134,791.214,0.684,1040,nan
bar,0.129,792.190,0.738,1066,8.435
bar,0.157,793.064,0.638,1067,11.323
bar,0.130,794.043,0.746,1055,11.733
bar,0.140,794.953,0.675,1078,11.734
bar,0.129,795.921,0.742,1035,5.550
bar,0.152,796.881,0.708,1040,nan
bar,0.151,797.871,0.736,1071,11.319
bar,0.132,798.665,0.580,1033,11.321
bar,0.130,799.676,0.771,1067,11.319
bar,0.143,800.701,0.763,1089,8.858
bar,0.133,801.611,0.676,1040,nan
bar,0.135,802.440,0.606,1048,12.147
bar,0.138,803.392,0.710,1033,11.321
bar,0.139,804.362,0.719,1071,11.319
bar,0.145,805.353,0.740,1055,9.678
bar,0.131,806.267,0.683,1078,11.734
bar,0.131,807.199,0.708,1040,nan
bar,0.132,808.077,0.650,1037,11.319
bar,0.132,809.021,0.721,1035,5.550
bar,0.132,809.845,0.599,1071,11.319
bar,0.131,810.757,0.673,1075,11.735
bar,0.149,811.698,0.679,1085,12.198
bar,0.134,812.562,0.631,1071,11.319
bar,0.129,813.480,0.680,1025,8.858
bar,0.129,814.359,0.650,1051,12.884
bar,0.146,815.231,0.630,1036,11.320
