Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.323,692.895,0.573,1033,11.321
bar,0.333,693.957,0.633,1034,5.551
bar,0.320,695.036,0.650,1035,11.320
bar,0.332,696.168,0.700,1037,-1.062
bar,0.315,697.133,0.568,1040,nan
bar,0.323,698.266,0.706,1059,9.878
bar,0.319,699.323,0.640,1033,11.321
bar,0.318,700.352,0.615,1040,nan
bar,0.315,701.461,0.686,1035,5.550
bar,0.324,702.560,0.674,1079,11.733
bar,0.323,703.509,0.540,1034,11.321
bar,0.329,704.616,0.669,1070,11.320
bar,0.327,705.806,0.746,1071,11.319
bar,0.330,706.943,0.704,1040,nan
bar,0.336,708.320,0.931,1064,9.273
bar,0.318,709.363,0.636,1071,11.319
bar,0.340,710.465,0.659,1078,11.734
bar,0.340,711.648,0.730,1066,8.435
bar,0.334,712.814,0.723,1119,12.148
bar,0.328,713.946,0.699,1067,11.323
bar,0.326,714.971,0.640,1040,nan
bar,0.319,716.015,0.663,1040,nan
bar,0.318,717.071,0.632,1046,11.595
bar,0.325,718.156,0.666,1053,9.679
bar,0.339,719.243,0.649,1071,11.319
bar,0.325,720.376,0.692,1067,11.323
bar,0.318,721.415,0.620,1035,5.550
bar,0.319,722.547,0.698,1040,nan
bar,0.337,723.636,0.649,1071,11.319
bar,0.355,724.816,0.719,1077,11.734
bar,0.339,725.969,0.704,1083,9.626
bar,0.368,726.968,0.548,1041,12.220
bar,0.329,728.117,0.703,1040,nan
bar,0.329,729.272,0.708,1040,nan
bar,0.344,730.419,0.701,1066,8.435
bar,0.330,731.505,0.661,1037,11.319
bar,0.352,732.692,0.725,1070,11.320
bar,0.328,733.682,0.601,1048,12.147
bar,0.333,734.875,0.743,1059,12.146
bar,0.343,735.982,0.666,1059,6.396
bar,0.336,737.097,0.673,1071,11.319
bar,0.358,738.243,0.679,1071,11.319
bar,0.351,739.329,0.636,1075,11.735
bar,0.342,740.538,0.755,1066,8.435
bar,0.341,741.773,0.778,1071,11.319
bar,0.355,742.987,0.755,1110,12.150
bar,0.324,743.981,0.583,1071,11.319
bar,0.345,745.098,0.670,1048,12.147
bar,0.327,746.394,0.850,1025,8.858
bar,0.335,747.476,0.651,1044,11.595
bar,0.332,748.592,0.674,1040,nan
bar,0.345,749.715,0.678,1067,11.323
bar,0.341,750.863,0.703,1035,5.550
bar,0.400,752.044,0.686,1071,11.319
bar,0.344,753.155,0.705,1040,nan
bar,0.315,754.215,0.650,1037,11.909
bar,0.359,755.340,0.658,1038,11.866
bar,0.353,756.514,0.704,1067,11.323
bar,0.350,757.653,0.686,1040,nan
bar,0.333,758.809,0.729,1071,11.319
bar,0.320,759.832,0.605,1035,5.550
bar,0.341,760.992,0.708,1071,11.319
bar,0.340,762.180,0.733,1087,11.871
bar,0.343,763.334,0.694,1070,9.673
bar,0.337,764.434,0.664,1040,nan
bar,0.330,765.596,0.708,1040,nan
bar,0.341,766.639,0.603,1040,nan
bar,0.349,767.751,0.660,1040,10.084
bar,0.365,768.939,0.722,1063,11.321
bar,0.333,770.054,0.677,1070,11.320
bar,0.352,771.192,0.671,1040,nan
bar,0.331,772.228,0.628,1035,5.550
bar,0.339,773.356,0.675,1071,11.319
bar,0.349,774.554,0.751,1040,nan
bar,0.347,775.725,0.713,1079,11.733
bar,0.332,776.749,0.598,1039,12.177
bar,0.343,777.880,0.683,1040,nan
bar,0.352,779.008,0.672,1081,18.114
bar,0.324,780.208,0.762,1051,9.280
bar,0.334,781.277,0.646,1071,11.319
bar,0.337,782.413,0.694,1040,nan
bar,0.331,783.513,0.668,1032,11.322
bar,0.329,784.797,0.832,1051,9.948
bar,0.329,785.808,0.593,1040,nan
bar,0.375,786.935,0.647,1079,11.733
bar,0.353,788.083,0.684,1066,8.435
bar,0.341,789.247,0.704,1067,11.323
bar,0.351,790.282,0.602,1036,11.320
bar,0.358,791.439,0.720,1105,nan
bar,0.340,792.576,0.717,1043,8.849
bar,0.328,793.621,0.625,1037,11.319
bar,0.324,794.751,0.705,1040,nan
bar,0.347,795.908,0.696,1067,11.323
bar,0.335,797.020,0.676,1040,11.908
bar,0.406,798.148,0.633,1057,6.398
bar,0.327,799.284,0.704,1040,nan
bar,0.329,800.431,0.719,1037,11.319
bar,0.318,801.394,0.581,1040,nan
bar,0.333,802.510,0.691,1062,8.437
bar,0.323,803.552,0.627,1038,7.191
bar,0.334,804.683,0.691,1069,12.736
bar,0.339,805.770,0.648,1071,11.319
bar,0.334,806.863,0.659,1071,11.319
bar,0.333,807.903,0.609,1049,6.471
bar,0.353,809.017,0.659,1067,11.323
bar,0.335,810.128,0.675,1074,11.943
bar,0.335,811.236,0.664,1079,11.733
bar,0.346,812.371,0.684,1034,7.192
bar,0.323,813.349,0.563,1056,2.667
bar,0.317,814.494,0.710,1050,-0.603
bar,0.327,815.503,0.591,1033,11.321
bar,0.324,816.589,0.668,1067,5.129
bar,0.331,817.598,0.577,1068,5.129
bar,0.365,818.751,0.691,1067,8.434
bar,0.345,819.878,0.685,1045,5.543
bar,0.345,821.037,0.703,1105,nan
bar,0.320,822.092,0.632,1045,5.543
bar,0.315,823.050,0.559,1037,5.546
bar,0.335,824.207,0.699,1070,2.837
bar,0.310,825.295,0.676,1044,3.340
bar,0.325,826.358,0.629,1042,-1.067
bar,0.326,827.385,0.596,1040,nan
bar,0.331,828.436,0.624,1040,-0.488
bar,0.329,829.552,0.676,1079,6.822
bar,0.323,830.684,0.693,1033,11.321
bar,0.312,831.711,0.628,1040,8.431
bar,0.320,832.790,0.649,1037,-1.062
bar,0.331,833.855,0.635,1040,2.240
bar,0.335,834.931,0.643,1037,-1.062
bar,0.327,835.963,0.605,1040,nan
bar,0.329,837.080,0.675,1056,8.591
bar,0.327,838.244,0.717,1064,5.131
bar,0.330,839.250,0.590,1062,7.208
bar,0.326,840.332,0.645,1096,-1.062
bar,0.322,841.439,0.678,1040,nan
bar,0.344,842.587,0.687,1071,11.319
bar,0.315,843.593,0.597,1030,7.193
bar,0.321,844.657,0.633,1050,1.835
bar,0.316,845.711,0.632,1025,-1.061
bar,0.326,846.794,0.662,1042,3.341
bar,0.324,847.917,0.688,1046,6.412
bar,0.315,848.836,0.519,1039,3.893
bar,0.332,849.927,0.645,1066,-0.806
bar,0.316,851.015,0.675,1037,-1.062
bar,0.318,852.114,0.675,1032,11.322
bar,0.356,853.202,0.635,1066,8.435
bar,0.310,854.262,0.634,1037,-1.062
bar,0.326,855.380,0.694,1079,11.733
bar,0.338,856.467,0.644,1045,5.543
bar,0.320,857.379,0.509,1034,-1.062
bar,0.340,858.589,0.753,1060,10.063
bar,0.358,859.756,0.695,1062,3.291
bar,0.328,860.779,0.598,1040,nan
bar,0.321,861.832,0.626,1071,11.319
bar,0.333,862.926,0.661,1040,nan
bar,0.316,864.044,0.699,1025,8.858
bar,0.322,865.022,0.555,1039,7.190
bar,0.355,866.289,0.797,1065,8.224
bar,0.325,867.392,0.671,1038,-1.064
bar,0.336,868.517,0.692,1077,3.598
bar,0.328,869.538,0.603,1026,-0.181
bar,0.325,870.546,0.583,1040,nan
bar,0.325,871.651,0.680,1041,9.850
bar,0.320,872.758,0.681,1035,5.550
bar,0.330,873.841,0.658,1050,12.145
bar,0.332,874.818,0.583,1040,nan
bar,0.334,875.981,0.730,1071,11.319
bar,0.341,876.998,0.582,1063,5.269
bar,0.333,878.151,0.698,1086,2.027
bar,0.337,879.253,0.668,1054,12.148
bar,0.330,880.372,0.691,1067,11.323
bar,0.353,881.552,0.725,1057,3.601
bar,0.342,882.671,0.667,1040,nan
bar,0.447,1122.290,1.214,1200,11.320
bar,0.401,1123.644,0.826,1203,18.147
bar,0.338,1124.816,0.723,1060,10.507
bar,0.351,1125.904,0.636,1040,nan
bar,0.351,1127.109,0.742,1040,nan
bar,0.366,1128.317,0.742,1045,12.150
bar,0.353,1129.412,0.654,1067,5.129
bar,0.332,1130.540,0.696,1037,7.329
bar,0.344,1131.697,0.702,1075,5.125
bar,0.368,1132.754,0.613,1048,12.147
bar,0.352,1133.878,0.670,1034,-1.062
bar,0.345,1135.036,0.705,1040,nan
bar,0.385,1136.217,0.695,1059,7.689
bar,0.356,1137.303,0.645,1031,5.129
bar,0.351,1138.503,0.730,1063,-1.227
bar,0.348,1139.686,0.735,1040,nan
bar,0.347,1140.898,0.758,1071,11.319
bar,0.325,1141.888,0.601,1040,nan
bar,0.333,1142.987,0.671,1053,6.993
bar,0.317,1144.058,0.646,1036,11.320
bar,0.328,1145.213,0.717,1033,11.321
bar,0.341,1146.345,0.698,1040,nan
bar,0.337,1147.641,0.853,1064,3.685
bar,0.358,1148.840,0.745,1050,0.800
bar,0.364,1149.902,0.606,1088,11.794
bar,0.367,1151.138,0.773,1070,11.320
bar,0.435,1152.496,0.826,1070,7.470
bar,0.337,1153.585,0.656,1070,6.385
bar,0.375,1154.714,0.652,1065,5.565
bar,0.347,1155.977,0.810,1151,5.120
bar,0.360,1157.170,0.720,1036,11.320
bar,0.328,1158.553,0.931,1035,5.550
bar,0.346,1159.803,0.797,1079,11.733
bar,0.393,1160.892,0.606,1070,-0.355
bar,0.318,1161.971,0.672,1033,11.321
bar,0.337,1163.121,0.697,1063,5.269
bar,0.332,1164.199,0.641,1040,nan
bar,0.341,1165.339,0.702,1079,11.733
bar,0.332,1166.455,0.680,1061,3.291
bar,0.356,1167.587,0.672,1065,3.065
bar,0.335,1168.696,0.666,1068,5.129
bar,0.334,1169.689,0.573,1045,12.150
