Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.016,66.762,0.057,65,nan
bar,0.011,66.815,0.036,65,nan
bar,0.015,66.860,0.024,65,nan
bar,0.015,66.931,0.050,65,nan
bar,0.010,67.193,0.226,65,nan
bar,0.027,67.281,0.052,65,nan
bar,0.023,67.365,0.059,130,nan
bar,0.015,67.397,0.016,65,nan
bar,0.012,67.464,0.050,65,nan
bar,0.013,67.524,0.042,65,nan
bar,0.014,67.565,0.024,65,nan
bar,0.010,67.626,0.046,65,nan
bar,0.015,67.860,0.201,96,11.319
bar,0.017,67.941,0.054,65,nan
bar,0.021,68.032,0.063,130,nan
bar,0.012,68.071,0.022,65,nan
bar,0.012,68.134,0.045,65,nan
bar,0.013,68.223,0.069,65,nan
bar,0.018,68.309,0.062,65,nan
bar,0.014,68.511,0.169,65,nan
bar,0.012,68.564,0.034,65,nan
bar,0.017,68.634,0.046,65,nan
bar,0.024,68.711,0.046,130,nan
bar,0.012,68.753,0.027,65,nan
bar,0.011,68.823,0.054,65,nan
bar,0.014,68.915,0.073,65,nan
bar,0.011,68.967,0.035,65,nan
bar,0.010,69.160,0.166,65,nan
bar,0.018,69.241,0.056,65,nan
bar,0.015,69.313,0.050,65,nan
bar,0.032,69.418,0.064,130,nan
bar,0.013,69.464,0.031,65,nan
bar,0.012,69.528,0.045,65,nan
bar,0.011,69.608,0.061,65,nan
bar,0.013,69.670,0.046,65,nan
bar,0.018,69.880,0.172,95,11.320
bar,0.014,69.928,0.029,96,11.319
bar,0.011,69.999,0.052,65,nan
bar,0.014,70.074,0.053,125,5.550
bar,0.010,70.103,0.016,65,nan
bar,0.014,70.282,0.146,65,nan
bar,0.018,70.469,0.156,89,-2.275
bar,0.009,70.559,0.066,65,nan
bar,0.020,70.612,0.029,127,-1.062
bar,0.012,70.686,0.056,127,-1.062
bar,0.012,70.786,0.075,65,12.960
bar,0.017,70.988,0.160,125,-1.060
bar,0.022,71.143,0.118,107,-0.249
bar,0.017,71.229,0.061,127,-1.062
bar,0.013,71.293,0.046,65,nan
bar,0.017,71.451,0.127,124,-1.062
bar,0.024,71.670,0.170,130,nan
bar,0.019,71.777,0.077,127,-1.062
bar,0.017,71.867,0.065,127,-1.062
bar,0.012,71.921,0.037,65,nan
bar,0.018,72.034,0.082,124,-1.062
bar,0.025,72.259,0.175,161,11.319
bar,0.015,72.374,0.092,65,nan
bar,0.012,72.394,0.007,65,nan
bar,0.018,72.487,0.066,127,-1.062
bar,0.013,72.574,0.066,65,nan
bar,0.015,72.827,0.203,127,-1.062
bar,0.026,72.918,0.059,130,nan
bar,0.010,73.024,0.087,65,nan
bar,0.012,73.042,0.005,65,nan
bar,0.010,73.088,0.032,65,nan
bar,0.012,73.140,0.036,65,nan
bar,0.011,73.221,0.062,65,nan
bar,0.012,73.429,0.172,127,-1.062
bar,0.023,73.500,0.043,130,nan
bar,0.011,73.590,0.069,65,nan
bar,0.011,73.618,0.016,65,nan
bar,0.013,73.665,0.029,65,nan
bar,0.010,73.714,0.035,65,nan
bar,0.017,73.800,0.060,65,nan
bar,0.011,73.852,0.034,65,nan
bar,0.015,74.027,0.138,65,nan
bar,0.023,74.102,0.044,130,nan
bar,0.013,74.208,0.081,65,nan
bar,0.011,74.227,0.007,65,nan
bar,0.012,74.291,0.048,65,nan
bar,0.011,74.328,0.021,65,nan
bar,0.013,74.407,0.056,65,nan
bar,0.012,74.472,0.047,65,nan
bar,0.013,74.655,0.148,96,11.319
bar,0.026,74.727,0.041,130,nan
bar,0.012,74.855,0.101,65,nan
bar,0.011,74.875,0.007,65,nan
bar,0.014,74.930,0.036,65,nan
bar,0.008,75.025,0.075,65,nan
bar,0.013,75.090,0.045,101,13.119
bar,0.010,75.218,0.104,65,nan
bar,0.011,75.275,0.042,65,nan
bar,0.012,75.329,0.035,65,nan
bar,0.012,75.434,0.082,65,nan
bar,0.016,75.458,0.007,65,nan
bar,0.013,75.514,0.039,65,nan
bar,0.014,75.625,0.083,65,nan
bar,0.014,75.688,0.042,127,-1.062
bar,0.017,75.842,0.121,65,nan
bar,0.012,75.892,0.031,65,nan
bar,0.016,75.962,0.048,65,nan
bar,0.020,76.104,0.107,65,nan
bar,0.017,76.129,0.008,65,nan
bar,0.013,76.178,0.030,65,nan
bar,0.012,76.301,0.098,122,2.244
bar,0.014,76.356,0.034,65,nan
bar,0.009,76.489,0.105,65,nan
bar,0.012,76.536,0.031,65,nan
bar,0.013,76.599,0.044,65,nan
bar,0.018,76.728,0.095,65,nan
bar,0.015,76.767,0.022,65,nan
bar,0.016,76.825,0.036,65,nan
bar,0.014,76.940,0.085,124,-1.062
bar,0.012,77.001,0.041,65,nan
bar,0.012,77.161,0.129,65,nan
bar,0.013,77.224,0.045,65,nan
bar,0.011,77.283,0.042,66,0.479
bar,0.009,77.380,0.076,65,nan
bar,0.009,77.399,0.009,65,nan
bar,0.014,77.455,0.037,65,nan
bar,0.015,77.566,0.084,127,-1.062
bar,0.012,77.635,0.049,65,nan
bar,0.013,77.787,0.125,65,nan
bar,0.013,77.861,0.057,65,nan
bar,0.013,77.914,0.037,65,nan
bar,0.012,78.018,0.080,65,nan
bar,0.012,78.039,0.009,65,nan
bar,0.011,78.096,0.041,65,nan
bar,0.018,78.229,0.101,127,-1.062
bar,0.010,78.289,0.044,65,nan
bar,0.013,78.444,0.122,65,nan
bar,0.010,78.507,0.047,65,nan
bar,0.009,78.542,0.021,65,nan
bar,0.013,78.645,0.079,65,nan
bar,0.013,78.667,0.009,65,nan
bar,0.009,78.716,0.035,65,nan
bar,0.010,78.751,0.021,65,nan
bar,0.014,78.843,0.067,65,nan
bar,0.014,78.908,0.044,65,nan
bar,0.012,79.063,0.126,93,11.322
bar,0.010,79.137,0.057,65,nan
bar,0.014,79.181,0.025,65,nan
bar,0.015,79.314,0.106,65,nan
bar,0.011,79.333,0.007,65,nan
bar,0.011,79.414,0.060,65,nan
bar,0.012,79.508,0.072,65,nan
bar,0.013,79.580,0.051,65,nan
bar,0.011,79.675,0.074,65,nan
bar,0.017,79.755,0.057,65,nan
bar,0.023,79.875,0.086,126,-0.256
bar,0.015,79.995,0.094,96,11.319
bar,0.014,80.025,0.015,65,nan
bar,0.013,80.091,0.047,65,nan
bar,0.009,80.195,0.083,65,nan
bar,0.010,80.326,0.105,65,nan
bar,0.011,80.382,0.040,65,nan
bar,0.013,80.489,0.082,127,-1.062
bar,0.012,80.533,0.028,65,nan
bar,0.012,80.611,0.057,65,nan
bar,0.010,80.627,0.006,65,nan
bar,0.009,80.692,0.050,65,nan
bar,0.014,80.777,0.060,65,nan
bar,0.009,80.905,0.098,65,nan
bar,0.013,80.974,0.049,127,-1.062
bar,0.012,81.068,0.073,65,nan
bar,0.013,81.106,0.020,65,nan
bar,0.010,81.177,0.051,65,nan
bar,0.011,81.194,0.006,65,nan
bar,0.011,81.261,0.048,96,11.319
bar,0.009,81.336,0.057,65,nan
bar,0.011,81.460,0.098,65,nan
bar,0.013,81.607,0.118,127,-1.062
bar,0.013,81.650,0.026,65,nan
bar,0.009,81.721,0.056,65,nan
bar,0.012,81.741,0.007,65,nan
bar,0.012,81.813,0.051,127,-1.062
bar,0.009,81.891,0.059,65,nan
bar,0.012,82.023,0.106,65,nan
bar,0.014,82.156,0.100,127,-1.062
bar,0.008,82.197,0.028,65,nan
bar,0.009,82.264,0.050,65,nan
bar,0.009,82.281,0.006,65,nan
bar,0.013,82.315,0.018,122,2.244
bar,0.014,82.470,0.124,65,nan
bar,0.014,82.624,0.126,127,-1.062
bar,0.014,82.764,0.111,65,nan
bar,0.013,82.804,0.023,65,nan
bar,0.010,82.872,0.049,65,nan
bar,0.009,82.894,0.012,65,nan
bar,0.014,82.915,0.006,124,-1.062
bar,0.011,83.035,0.091,65,nan
bar,0.015,83.160,0.094,127,-1.062
bar,0.012,83.320,0.126,95,11.320
bar,0.012,83.361,0.024,65,nan
bar,0.023,83.436,0.046,189,-1.062
bar,0.010,83.453,0.005,65,nan
bar,0.015,83.705,0.203,127,-1.062
bar,0.011,83.850,0.118,127,-1.062
bar,0.010,83.885,0.020,65,nan
bar,0.013,83.940,0.037,124,-1.062
bar,0.011,83.964,0.011,65,nan
bar,0.010,83.982,0.007,65,nan
bar,0.015,84.217,0.187,127,-1.062
bar,0.012,84.351,0.104,127,-1.062
bar,0.009,84.390,0.027,65,nan
bar,0.013,84.427,0.021,124,-1.062
bar,0.014,84.472,0.027,65,nan
bar,0.012,84.491,0.007,65,nan
bar,0.022,84.747,0.200,129,4.786
bar,0.013,84.874,0.097,127,-1.062
bar,0.011,84.921,0.032,65,nan
bar,0.015,84.949,0.011,124,-1.062
bar,0.011,85.003,0.036,65,nan
bar,0.014,85.174,0.132,124,-1.062
bar,0.013,85.251,0.054,65,nan
bar,0.012,85.386,0.105,127,-1.062
bar,0.023,85.435,0.022,189,-1.062
bar,0.015,85.505,0.047,127,-1.062
bar,0.016,85.678,0.137,93,5.129
bar,0.009,85.771,0.072,65,nan
bar,0.013,85.903,0.099,127,-1.062
bar,0.018,85.935,0.012,124,-1.062
bar,0.013,86.015,0.057,127,-1.062
bar,0.019,86.187,0.132,124,-1.062
bar,0.009,86.297,0.085,65,nan
bar,0.041,86.483,0.121,251,-1.062
bar,0.014,86.586,0.077,127,-1.062
bar,0.015,86.722,0.103,124,-1.062
bar,0.014,86.843,0.092,122,-0.484
bar,0.015,86.978,0.101,124,-1.062
bar,0.011,87.001,0.011,65,nan
bar,0.014,87.107,0.077,127,-1.062
bar,0.020,87.244,0.101,132,-1.296
bar,0.021,87.384,0.103,124,-1.062
bar,0.016,87.539,0.121,124,-1.062
bar,0.014,87.586,0.030,65,nan
bar,0.022,87.754,0.122,124,-1.062
bar,0.013,87.839,0.064,124,-1.062
bar,0.014,87.979,0.109,124,-1.062
bar,0.019,88.112,0.095,124,-1.062
bar,0.010,88.162,0.035,65,nan
bar,0.011,88.281,0.093,124,-1.062
bar,0.012,88.351,0.049,124,-1.062
bar,0.011,88.471,0.092,124,-1.062
bar,0.014,88.587,0.087,124,-1.062
bar,0.010,88.656,0.052,127,-1.062
bar,0.028,88.875,0.169,186,-1.062
bar,0.012,89.003,0.098,124,-1.062
bar,0.012,89.124,0.092,124,-1.062
bar,0.013,89.215,0.069,127,-1.062
bar,0.023,89.389,0.128,186,-1.062
bar,0.015,89.527,0.107,124,-1.062
bar,0.012,89.653,0.098,124,-1.062
bar,0.013,89.751,0.073,127,-1.062
bar,0.021,89.903,0.113,186,-1.062
bar,0.017,90.023,0.089,124,-1.062
bar,0.014,90.138,0.084,124,-1.062
bar,0.012,90.244,0.080,127,-1.062
bar,0.020,90.379,0.096,186,-1.062
bar,0.015,90.521,0.112,124,-1.062
bar,0.012,90.654,0.106,124,-1.062
bar,0.015,90.784,0.098,127,-1.062
bar,0.025,90.937,0.115,186,-1.062
bar,0.013,91.082,0.116,124,-1.062
bar,0.014,91.204,0.090,124,-1.062
bar,0.013,91.355,0.117,127,-1.062
bar,0.023,91.479,0.085,186,-1.062
bar,0.016,91.614,0.103,90,-1.183
bar,0.030,91.773,0.110,186,-1.062
bar,0.016,91.968,0.155,124,-1.062
bar,0.012,92.054,0.064,124,-1.062
bar,0.016,92.152,0.069,122,-1.061
bar,0.013,92.297,0.113,124,-1.062
bar,0.009,92.327,0.018,65,nan
bar,0.015,92.470,0.105,124,-1.062
bar,0.011,92.539,0.048,124,-1.062
bar,0.012,92.631,0.069,122,-1.061
bar,0.017,92.792,0.122,124,-1.062
bar,0.008,92.841,0.037,65,nan
bar,0.016,93.009,0.131,127,-1.062
bar,0.015,93.072,0.043,124,-1.062
bar,0.016,93.167,0.066,122,-1.061
bar,0.017,93.342,0.136,124,-1.062
bar,0.012,93.403,0.042,127,-1.062
bar,0.011,93.560,0.125,65,nan
bar,0.018,93.609,0.028,124,-1.062
bar,0.016,93.705,0.070,122,-1.061
bar,0.015,93.881,0.143,124,-1.062
bar,0.009,93.959,0.058,65,nan
bar,0.012,93.986,0.015,65,nan
bar,0.011,94.142,0.126,65,nan
bar,0.012,94.168,0.012,124,-1.062
bar,0.016,94.255,0.061,122,-1.061
bar,0.013,94.412,0.125,124,-1.062
bar,0.009,94.493,0.062,65,nan
bar,0.011,94.512,0.008,65,nan
bar,0.028,94.670,0.112,189,-1.062
bar,0.014,94.756,0.060,122,-1.061
bar,0.013,94.909,0.120,124,-1.062
bar,0.011,95.003,0.067,65,nan
bar,0.011,95.022,0.007,65,nan
bar,0.014,95.159,0.106,124,-1.062
bar,0.017,95.191,0.014,125,-1.060
bar,0.016,95.304,0.082,124,-1.062
bar,0.017,95.524,0.171,127,-1.062
bar,0.011,95.545,0.008,65,nan
bar,0.023,95.709,0.121,184,-1.061
bar,0.009,95.743,0.022,65,nan
bar,0.014,95.841,0.073,124,-1.062
bar,0.014,96.000,0.120,116,-0.688
bar,0.009,96.077,0.056,65,nan
bar,0.020,96.190,0.080,184,-1.061
bar,0.010,96.244,0.038,65,nan
bar,0.013,96.325,0.054,124,-1.062
bar,0.014,96.498,0.136,124,-1.062
bar,0.009,96.582,0.064,65,nan
bar,0.026,96.688,0.069,184,-1.061
bar,0.012,96.759,0.050,84,6.396
bar,0.011,96.825,0.048,124,-1.062
bar,0.013,97.002,0.142,124,-1.062
bar,0.022,97.186,0.137,184,-1.061
bar,0.011,97.282,0.075,127,-1.062
bar,0.012,97.331,0.033,124,-1.062
bar,0.017,97.500,0.128,124,-1.062
bar,0.022,97.679,0.133,184,-1.061
bar,0.012,97.765,0.061,124,-1.062
bar,0.011,97.783,0.007,65,nan
bar,0.012,97.929,0.116,124,-1.062
bar,0.015,98.068,0.105,122,-1.061
bar,0.015,98.167,0.070,124,-1.062
bar,0.016,98.265,0.068,124,-1.062
bar,0.016,98.301,0.017,65,nan
bar,0.017,98.438,0.107,124,-1.062
bar,0.014,98.573,0.102,122,-1.061
bar,0.016,98.671,0.068,124,-1.062
bar,0.011,98.754,0.060,124,-1.062
bar,0.016,98.806,0.031,127,-1.062
bar,0.013,98.976,0.136,124,-1.062
bar,0.025,99.164,0.142,184,-1.061
bar,0.016,99.265,0.073,124,-1.062
bar,0.018,99.335,0.044,127,-1.062
bar,0.013,99.494,0.124,124,-1.062
bar,0.033,99.690,0.136,184,-1.061
bar,0.014,99.776,0.063,124,-1.062
bar,0.010,99.844,0.048,127,-1.062
bar,0.013,99.982,0.107,124,-1.062
bar,0.026,100.178,0.147,184,-1.061
bar,0.018,100.272,0.065,124,-1.062
bar,0.015,100.363,0.066,127,-1.062
bar,0.015,100.514,0.116,124,-1.062
bar,0.022,100.692,0.130,184,-1.061
bar,0.012,100.780,0.064,124,-1.062
bar,0.010,100.873,0.070,127,-1.062
bar,0.016,100.988,0.086,124,-1.062
bar,0.028,101.175,0.138,184,-1.061
bar,0.011,101.261,0.063,124,-1.062
bar,0.016,101.383,0.091,127,-1.062
bar,0.012,101.503,0.096,122,-1.061
bar,0.024,101.697,0.145,186,-1.062
bar,0.014,101.783,0.061,124,-1.062
bar,0.014,101.911,0.095,127,-1.062
bar,0.019,101.980,0.042,122,-1.061
bar,0.021,102.181,0.156,186,-1.062
bar,0.014,102.266,0.060,124,-1.062
bar,0.015,102.405,0.106,127,-1.062
bar,0.019,102.461,0.034,122,-1.061
bar,0.023,102.688,0.173,186,-1.062
bar,0.016,102.783,0.064,124,-1.062
bar,0.027,102.938,0.109,249,-1.061
bar,0.025,103.169,0.176,186,-1.062
bar,0.014,103.266,0.070,124,-1.062
bar,0.013,103.402,0.106,122,-1.061
bar,0.012,103.438,0.021,127,-1.062
bar,0.024,103.652,0.161,186,-1.062
bar,0.015,103.745,0.065,124,-1.062
bar,0.010,103.867,0.096,122,-1.061
bar,0.012,103.932,0.046,127,-1.062
bar,0.025,104.152,0.168,186,-1.062
bar,0.012,104.245,0.067,124,-1.062
bar,0.010,104.351,0.082,122,-1.061
bar,0.013,104.452,0.077,127,-1.062
bar,0.029,104.667,0.155,186,-1.062
bar,0.016,104.758,0.064,124,-1.062
bar,0.017,104.873,0.082,122,-1.061
bar,0.015,104.996,0.092,124,-1.062
bar,0.013,105.016,0.006,65,nan
bar,0.016,105.184,0.132,124,-1.062
bar,0.014,105.285,0.072,124,-1.062
bar,0.011,105.373,0.063,122,-1.061
bar,0.013,105.508,0.104,124,-1.062
bar,0.010,105.541,0.019,65,nan
bar,0.012,105.704,0.126,124,-1.062
bar,0.012,105.797,0.065,124,-1.062
bar,0.017,105.874,0.051,122,-1.061
bar,0.015,106.030,0.120,124,-1.062
bar,0.011,106.074,0.027,65,nan
bar,0.014,106.220,0.114,124,-1.062
bar,0.014,106.316,0.071,124,-1.062
bar,0.021,106.394,0.050,122,-1.061
bar,0.014,106.545,0.116,124,-1.062
bar,0.009,106.606,0.043,65,nan
bar,0.012,106.728,0.094,124,-1.062
bar,0.014,106.821,0.070,124,-1.062
bar,0.016,106.882,0.041,122,-1.061
bar,0.018,107.056,0.133,124,-1.062
bar,0.010,107.141,0.063,65,nan
bar,0.012,107.270,0.103,124,-1.062
bar,0.012,107.353,0.058,124,-1.062
bar,0.010,107.401,0.033,122,-1.061
bar,0.014,107.559,0.119,124,-1.062
bar,0.011,107.646,0.065,65,nan
bar,0.011,107.744,0.075,124,-1.062
bar,0.014,107.840,0.068,124,-1.062
bar,0.016,107.888,0.029,122,-1.061
bar,0.012,108.081,0.155,124,-1.062
bar,0.017,108.179,0.068,65,nan
bar,0.015,108.276,0.070,124,-1.062
bar,0.017,108.364,0.061,122,-1.061
bar,0.016,108.428,0.042,124,-1.062
bar,0.014,108.602,0.135,124,-1.062
bar,0.009,108.714,0.086,65,nan
bar,0.013,108.789,0.054,124,-1.062
bar,0.014,108.862,0.050,122,-1.061
bar,0.013,108.930,0.048,124,-1.062
bar,0.016,109.101,0.132,124,-1.062
bar,0.009,109.218,0.092,65,nan
bar,0.015,109.288,0.047,124,-1.062
bar,0.011,109.352,0.045,122,-1.061
bar,0.011,109.423,0.051,124,-1.062
bar,0.014,109.594,0.133,124,-1.062
bar,0.025,109.776,0.130,177,-0.419
bar,0.015,109.842,0.044,122,-1.061
bar,0.015,109.913,0.049,124,-1.062
bar,0.014,110.100,0.145,124,-1.062
bar,0.021,110.303,0.152,186,-1.062
bar,0.016,110.384,0.052,122,-1.061
bar,0.018,110.476,0.064,124,-1.062
bar,0.019,110.667,0.146,124,-1.062
bar,0.042,110.879,0.143,246,-1.062
bar,0.012,110.985,0.083,124,-1.062
bar,0.013,111.134,0.117,124,-1.062
bar,0.012,111.243,0.085,124,-1.062
bar,0.024,111.394,0.110,184,-1.061
bar,0.015,111.490,0.069,124,-1.062
bar,0.013,111.661,0.131,124,-1.062
bar,0.014,111.769,0.080,124,-1.062
bar,0.025,111.906,0.096,184,-1.061
bar,0.014,111.989,0.059,124,-1.062
bar,0.014,112.146,0.122,124,-1.062
bar,0.018,112.272,0.094,124,-1.062
bar,0.029,112.422,0.103,184,-1.061
bar,0.015,112.521,0.074,124,-1.062
bar,0.013,112.682,0.129,124,-1.062
bar,0.018,112.797,0.082,124,-1.062
bar,0.027,112.963,0.119,184,-1.061
bar,0.015,113.060,0.068,124,-1.062
bar,0.017,113.235,0.133,124,-1.062
bar,0.012,113.370,0.110,124,-1.062
bar,0.025,113.531,0.118,184,-1.061
bar,0.013,113.621,0.066,124,-1.062
bar,0.013,113.778,0.124,124,-1.062
bar,0.013,113.885,0.078,124,-1.062
bar,0.020,114.035,0.110,184,-1.061
bar,0.014,114.125,0.066,124,-1.062
bar,0.014,114.289,0.128,124,-1.062
bar,0.016,114.398,0.079,124,-1.062
bar,0.029,114.551,0.107,184,-1.061
bar,0.017,114.639,0.059,124,-1.062
bar,0.017,114.808,0.128,124,-1.062
bar,0.011,114.912,0.080,124,-1.062
bar,0.029,115.054,0.096,184,-1.061
bar,0.017,115.149,0.064,124,-1.062
bar,0.018,115.316,0.130,124,-1.062
bar,0.013,115.421,0.080,122,-1.061
bar,0.028,115.581,0.115,186,-1.062
bar,0.012,115.670,0.068,124,-1.062
bar,0.013,115.843,0.139,124,-1.062
bar,0.017,115.948,0.076,122,-1.061
bar,0.030,116.121,0.118,186,-1.062
bar,0.016,116.215,0.069,124,-1.062
bar,0.020,116.405,0.148,124,-1.062
bar,0.016,116.493,0.061,122,-1.061
bar,0.027,116.676,0.131,186,-1.062
bar,0.012,116.764,0.063,124,-1.062
bar,0.013,116.914,0.117,124,-1.062
bar,0.014,116.970,0.035,122,-1.061
bar,0.023,117.154,0.136,186,-1.062
bar,0.015,117.256,0.073,124,-1.062
bar,0.013,117.415,0.126,124,-1.062
bar,0.013,117.477,0.043,122,-1.061
bar,0.024,117.655,0.130,186,-1.062
bar,0.012,117.744,0.065,124,-1.062
bar,0.012,117.894,0.117,124,-1.062
bar,0.014,117.960,0.044,122,-1.061
bar,0.025,118.162,0.150,186,-1.062
bar,0.013,118.261,0.072,124,-1.062
bar,0.015,118.417,0.121,124,-1.062
bar,0.012,118.492,0.054,122,-1.061
bar,0.025,118.684,0.142,186,-1.062
bar,0.016,118.778,0.066,124,-1.062
bar,0.013,118.953,0.140,122,-1.061
bar,0.013,119.021,0.046,124,-1.062
bar,0.026,119.212,0.142,186,-1.062
bar,0.015,119.300,0.061,124,-1.062
bar,0.014,119.445,0.111,122,-1.061
bar,0.013,119.523,0.056,124,-1.062
bar,0.025,119.710,0.141,186,-1.062
bar,0.016,119.803,0.067,124,-1.062
bar,0.016,119.923,0.088,122,-1.061
bar,0.018,120.024,0.070,124,-1.062
bar,0.025,120.212,0.136,186,-1.062
bar,0.016,120.298,0.061,124,-1.062
bar,0.016,120.419,0.089,122,-1.061
bar,0.013,120.526,0.082,124,-1.062
bar,0.022,120.724,0.150,186,-1.062
bar,0.019,120.823,0.068,124,-1.062
bar,0.012,120.921,0.074,122,-1.061
bar,0.018,121.047,0.092,124,-1.062
bar,0.028,121.245,0.141,186,-1.062
bar,0.015,121.333,0.061,124,-1.062
bar,0.016,121.414,0.054,122,-1.061
bar,0.019,121.565,0.110,124,-1.062
bar,0.022,121.753,0.143,186,-1.062
bar,0.016,121.851,0.071,124,-1.062
bar,0.013,121.920,0.051,122,-1.061
bar,0.015,122.071,0.115,124,-1.062
bar,0.031,122.266,0.140,186,-1.062
bar,0.015,122.364,0.072,124,-1.062
bar,0.016,122.432,0.046,122,-1.061
bar,0.016,122.608,0.141,124,-1.062
bar,0.028,122.799,0.140,186,-1.062
bar,0.017,122.912,0.084,124,-1.062
bar,0.018,122.964,0.030,122,-1.061
bar,0.013,123.154,0.154,124,-1.062
bar,0.025,123.362,0.160,186,-1.062
bar,0.020,123.455,0.060,124,-1.062
bar,0.022,123.524,0.042,122,-1.061
bar,0.016,123.710,0.149,124,-1.062
bar,0.026,123.916,0.155,186,-1.062
bar,0.022,124.014,0.064,184,-1.061
bar,0.022,124.192,0.132,124,-1.062
bar,0.014,124.327,0.105,124,-1.062
bar,0.018,124.477,0.114,124,-1.062
bar,0.011,124.564,0.064,122,-1.061
bar,0.014,124.633,0.045,124,-1.062
bar,0.015,124.812,0.141,124,-1.062
bar,0.022,125.029,0.170,186,-1.062
bar,0.011,125.102,0.056,122,-1.061
bar,0.012,125.176,0.054,124,-1.062
bar,0.016,125.363,0.148,124,-1.062
bar,0.024,125.567,0.147,186,-1.062
bar,0.012,125.634,0.046,122,-1.061
bar,0.012,125.712,0.056,124,-1.062
bar,0.020,125.900,0.144,124,-1.062
bar,0.018,126.125,0.177,186,-1.062
bar,0.010,126.183,0.040,122,-1.061
bar,0.011,126.265,0.061,124,-1.062
bar,0.015,126.455,0.152,124,-1.062
bar,0.029,126.661,0.154,186,-1.062
bar,0.017,126.738,0.051,122,-1.061
bar,0.012,126.824,0.066,124,-1.062
bar,0.015,127.013,0.151,124,-1.062
bar,0.015,127.195,0.145,122,-1.061
bar,0.015,127.220,0.009,124,-1.062
bar,0.018,127.330,0.080,124,-1.062
bar,0.014,127.516,0.149,124,-1.062
bar,0.012,127.633,0.088,124,-1.062
bar,0.025,127.795,0.120,184,-1.061
bar,0.013,127.892,0.074,124,-1.062
bar,0.017,128.055,0.125,124,-1.062
bar,0.012,128.174,0.093,124,-1.062
bar,0.030,128.327,0.107,184,-1.061
bar,0.012,128.414,0.061,124,-1.062
bar,0.013,128.580,0.131,124,-1.062
bar,0.017,128.693,0.082,124,-1.062
bar,0.027,128.844,0.105,184,-1.061
bar,0.014,128.941,0.074,124,-1.062
bar,0.016,129.096,0.117,124,-1.062
bar,0.014,129.222,0.097,124,-1.062
bar,0.025,129.372,0.105,184,-1.061
bar,0.011,129.471,0.078,124,-1.062
bar,0.014,129.639,0.131,124,-1.062
bar,0.014,129.750,0.083,124,-1.062
bar,0.028,129.892,0.097,184,-1.061
bar,0.012,129.984,0.070,124,-1.062
bar,0.017,130.159,0.138,124,-1.062
bar,0.015,130.268,0.079,124,-1.062
bar,0.022,130.414,0.103,184,-1.061
bar,0.013,130.506,0.067,124,-1.062
bar,0.015,130.680,0.137,124,-1.062
bar,0.016,130.811,0.101,124,-1.062
bar,0.027,130.958,0.102,184,-1.061
bar,0.016,131.062,0.077,124,-1.062
bar,0.010,131.234,0.137,124,-1.062
bar,0.026,131.378,0.102,184,-1.061
bar,0.015,131.522,0.113,124,-1.062
bar,0.015,131.630,0.080,124,-1.062
bar,0.012,131.794,0.128,124,-1.062
bar,0.014,131.893,0.074,122,-1.061
bar,0.027,132.061,0.122,186,-1.062
bar,0.017,132.160,0.069,124,-1.062
bar,0.018,132.341,0.140,124,-1.062
bar,0.013,132.424,0.059,122,-1.061
bar,0.027,132.601,0.126,186,-1.062
bar,0.016,132.711,0.079,124,-1.062
bar,0.015,132.885,0.135,124,-1.062
bar,0.018,132.970,0.056,122,-1.061
bar,0.023,133.171,0.153,186,-1.062
bar,0.015,133.262,0.065,124,-1.062
bar,0.012,133.420,0.125,124,-1.062
bar,0.015,133.483,0.040,122,-1.061
bar,0.026,133.681,0.149,186,-1.062
bar,0.017,133.771,0.059,124,-1.062
bar,0.014,133.943,0.136,124,-1.062
bar,0.018,134.012,0.044,122,-1.061
bar,0.024,134.217,0.151,186,-1.062
bar,0.016,134.319,0.074,124,-1.062
bar,0.013,134.481,0.123,124,-1.062
bar,0.014,134.544,0.042,122,-1.061
bar,0.034,134.748,0.142,186,-1.062
bar,0.015,134.839,0.064,124,-1.062
bar,0.023,135.016,0.134,184,-1.061
bar,0.017,135.132,0.083,124,-1.062
bar,0.017,135.266,0.100,124,-1.062
bar,0.017,135.370,0.075,124,-1.062
bar,0.017,135.515,0.112,122,-1.061
bar,0.014,135.586,0.048,124,-1.062
bar,0.023,135.779,0.142,186,-1.062
bar,0.016,135.872,0.066,124,-1.062
bar,0.014,136.002,0.097,122,-1.061
bar,0.018,136.103,0.074,124,-1.062
bar,0.034,136.319,0.152,186,-1.062
bar,0.009,136.409,0.071,124,-1.062
bar,0.016,136.545,0.095,122,-1.061
bar,0.015,136.665,0.092,124,-1.062
bar,0.030,136.876,0.151,186,-1.062
bar,0.013,136.968,0.069,124,-1.062
bar,0.016,137.075,0.080,122,-1.061
bar,0.016,137.195,0.090,124,-1.062
bar,0.023,137.385,0.140,186,-1.062
bar,0.016,137.477,0.067,124,-1.062
bar,0.014,137.573,0.069,122,-1.061
bar,0.015,137.725,0.119,124,-1.062
bar,0.036,137.957,0.165,186,-1.062
bar,0.012,138.053,0.070,124,-1.062
bar,0.012,138.134,0.059,122,-1.061
bar,0.017,138.285,0.119,124,-1.062
bar,0.022,138.476,0.144,186,-1.062
bar,0.014,138.565,0.064,124,-1.062
bar,0.017,138.631,0.041,122,-1.061
bar,0.017,138.795,0.126,124,-1.062
