Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.136,646.528,0.652,1048,12.147
bar,0.149,647.503,0.704,1029,17.841
bar,0.150,648.497,0.725,1129,3.065
bar,0.159,649.457,0.685,1061,3.204
bar,0.150,650.247,0.552,1054,2.254
bar,0.161,651.166,0.647,1043,1.565
bar,0.139,652.099,0.686,1069,0.999
bar,0.144,653.032,0.679,1055,11.945
bar,0.142,653.920,0.643,1065,8.435
bar,0.141,654.787,0.631,1037,-1.062
bar,0.136,655.667,0.658,1040,nan
bar,0.134,656.593,0.695,1076,11.735
bar,0.146,657.383,0.549,1042,8.697
bar,0.152,658.363,0.709,1068,5.378
bar,0.159,659.294,0.664,1070,11.320
bar,0.149,660.285,0.718,1081,-0.496
bar,0.166,661.109,0.567,1040,nan
bar,0.138,662.036,0.677,1065,1.312
bar,0.138,663.008,0.725,1100,11.620
bar,0.154,664.014,0.746,1102,11.319
bar,0.134,664.803,0.558,1040,nan
bar,0.141,665.635,0.589,1043,8.849
bar,0.136,666.519,0.645,1040,nan
bar,0.138,667.490,0.715,1071,11.319
bar,0.161,668.385,0.631,1059,6.367
bar,0.155,669.314,0.664,1072,5.266
bar,0.137,670.241,0.684,1048,12.147
bar,0.144,671.206,0.714,1070,11.320
bar,0.146,672.029,0.603,1040,nan
bar,0.152,672.881,0.600,1093,9.397
bar,0.145,673.875,0.727,1053,1.485
bar,0.160,674.749,0.611,1136,11.319
bar,0.147,675.739,0.718,1135,21.020
bar,0.158,676.748,0.732,1110,5.543
bar,0.158,677.717,0.690,1079,11.733
bar,0.137,678.560,0.626,1040,nan
bar,0.156,679.354,0.562,1037,11.319
bar,0.125,680.241,0.659,1053,12.149
bar,0.141,681.237,0.726,1100,9.723
bar,0.155,682.208,0.705,1040,nan
bar,0.143,683.071,0.618,1077,11.734
bar,0.146,683.951,0.636,1043,8.849
bar,0.143,684.807,0.622,1071,11.319
bar,0.161,685.779,0.694,1048,12.147
bar,0.149,686.716,0.685,1071,7.470
bar,0.150,687.638,0.667,1048,12.147
bar,0.148,688.522,0.631,1059,6.396
bar,0.174,689.476,0.678,1048,12.147
bar,0.136,690.505,0.771,1057,11.881
bar,0.169,691.409,0.630,1040,nan
bar,0.140,692.425,0.759,1061,8.437
bar,0.147,693.224,0.565,1056,12.147
bar,0.153,694.199,0.724,1048,12.147
bar,0.175,695.240,0.759,1201,11.319
bar,0.148,696.285,0.773,1096,9.396
bar,0.165,697.224,0.667,1093,15.102
bar,0.165,698.227,0.722,1098,11.321
bar,0.150,699.107,0.630,1071,11.319
bar,0.146,700.034,0.666,1065,8.435
bar,0.140,700.919,0.640,1037,11.319
bar,0.139,701.889,0.722,1040,nan
bar,0.156,702.828,0.673,1075,11.735
bar,0.145,703.664,0.583,1043,8.849
bar,0.131,704.551,0.649,1040,nan
bar,0.140,705.409,0.614,1032,11.889
bar,0.149,706.362,0.695,1072,5.336
bar,0.153,707.229,0.615,1070,11.320
bar,0.141,708.209,0.718,1056,2.667
bar,0.175,709.397,0.887,1068,5.129
bar,0.152,710.363,0.720,1076,11.735
bar,0.145,711.265,0.651,1040,nan
bar,0.161,712.182,0.654,1084,10.307
bar,0.151,713.089,0.644,1040,nan
bar,0.141,714.015,0.681,1078,11.734
bar,0.153,714.943,0.670,1067,11.323
bar,0.139,715.946,0.737,1040,nan
bar,0.135,716.885,0.697,1048,12.147
bar,0.135,717.902,0.771,1033,9.954
bar,0.147,718.633,0.506,1048,12.147
bar,0.139,719.618,0.725,1036,11.320
bar,0.152,720.573,0.686,1062,8.437
bar,0.172,721.580,0.721,1040,nan
bar,0.141,722.461,0.641,1109,12.523
bar,0.139,723.443,0.721,1045,5.543
bar,0.146,724.429,0.725,1074,11.527
bar,0.140,725.343,0.670,1040,nan
bar,0.162,726.332,0.736,1059,6.396
bar,0.146,727.296,0.752,1045,12.150
bar,0.134,728.180,0.653,1071,11.319
bar,0.135,729.079,0.655,1061,9.877
bar,0.147,730.024,0.682,1036,11.320
bar,0.171,731.030,0.731,1040,nan
bar,0.158,731.995,0.702,1048,12.147
bar,0.155,732.846,0.595,1040,nan
bar,0.138,733.710,0.628,1037,8.884
bar,0.134,734.717,0.765,1084,11.698
bar,0.131,735.557,0.611,1051,11.715
bar,0.142,736.461,0.655,1056,12.147
bar,0.132,737.370,0.672,1035,5.550
bar,0.145,738.250,0.624,1048,12.147
bar,0.144,739.222,0.706,1071,11.319
bar,0.149,740.095,0.629,1080,11.733
bar,0.129,740.964,0.637,1066,8.435
bar,0.142,741.934,0.724,1077,11.734
bar,0.149,742.916,0.718,1048,12.147
bar,0.144,743.682,0.530,1040,nan
bar,0.143,744.570,0.635,1040,5.545
bar,0.129,745.475,0.666,1036,11.320
bar,0.135,746.317,0.608,1029,11.934
bar,0.145,747.239,0.658,1040,nan
bar,0.147,748.231,0.738,1066,8.435
bar,0.150,749.212,0.720,1048,12.147
bar,0.140,749.911,0.509,1040,nan
bar,0.129,750.794,0.644,1031,11.621
bar,0.126,751.719,0.685,1037,5.548
bar,0.143,752.716,0.737,1080,13.168
bar,0.146,753.601,0.629,1051,7.455
bar,0.133,754.302,0.491,1040,nan
bar,0.142,755.255,0.694,1108,8.849
bar,0.147,756.241,0.725,1136,11.319
bar,0.157,757.224,0.720,1143,11.734
bar,0.162,758.198,0.689,1125,7.225
bar,0.157,759.205,0.730,1040,nan
bar,0.142,759.973,0.537,1048,12.147
bar,0.141,760.991,0.765,1082,12.667
bar,0.149,762.152,0.883,1035,5.550
bar,0.159,763.106,0.689,1078,11.734
bar,0.163,764.127,0.748,1050,12.215
bar,0.181,765.089,0.681,1045,12.150
bar,0.141,766.196,0.830,1034,5.551
bar,0.159,767.207,0.738,1079,12.201
bar,0.180,768.231,0.746,1048,12.147
bar,0.140,769.253,0.767,1070,11.320
bar,0.145,770.162,0.660,1043,8.849
bar,0.142,771.132,0.722,1056,12.147
bar,0.157,772.176,0.779,1040,nan
bar,0.159,773.219,0.773,1041,11.596
bar,0.168,774.116,0.636,1071,11.319
bar,0.148,775.172,0.790,1072,6.448
bar,0.154,776.191,0.749,1071,11.319
bar,0.145,777.289,0.825,1081,11.732
bar,0.164,778.304,0.736,1032,11.322
bar,0.165,779.301,0.718,1074,7.469
bar,0.171,780.394,0.796,1152,5.551
bar,0.169,781.509,0.824,1071,11.319
bar,0.152,782.462,0.694,1036,11.320
bar,0.136,783.413,0.721,1040,nan
bar,0.148,784.487,0.807,1065,8.435
bar,0.150,785.369,0.632,1037,11.319
bar,0.157,786.338,0.705,1053,12.149
bar,0.176,787.370,0.736,1040,nan
bar,0.160,788.388,0.730,1066,8.435
bar,0.142,789.325,0.682,1056,12.147
bar,0.165,790.320,0.709,1036,11.320
bar,0.142,791.366,0.804,1071,11.319
bar,0.143,792.267,0.651,1040,nan
bar,0.132,793.213,0.710,1072,10.231
bar,0.127,794.096,0.648,1040,nan
bar,0.145,794.971,0.635,1070,11.320
bar,0.139,795.878,0.655,1048,12.147
bar,0.188,796.849,0.667,1108,8.849
bar,0.134,797.788,0.692,1034,11.691
bar,0.149,798.681,0.659,1071,11.319
bar,0.141,799.665,0.752,1040,nan
bar,0.135,800.646,0.730,1065,5.935
bar,0.137,801.501,0.621,1061,12.004
bar,0.145,802.320,0.574,1040,19.310
bar,0.140,803.222,0.665,1045,11.595
bar,0.127,804.089,0.636,1039,9.887
bar,0.143,804.949,0.620,1040,nan
bar,0.136,805.840,0.645,1040,nan
bar,0.124,806.756,0.702,1075,11.735
bar,0.136,807.608,0.618,1032,9.396
bar,0.137,808.497,0.654,1055,11.778
bar,0.156,809.416,0.655,1040,nan
bar,0.140,810.319,0.654,1121,12.147
bar,0.146,811.231,0.657,1062,8.437
bar,0.134,812.145,0.669,1040,nan
bar,0.139,813.114,0.716,1029,11.291
bar,0.141,813.938,0.592,1055,11.778
bar,0.152,814.914,0.727,1055,8.875
bar,0.143,815.879,0.706,1035,11.320
bar,0.142,816.853,0.725,1067,11.323
bar,0.131,817.552,0.492,1040,nan
bar,0.155,818.515,0.698,1065,8.435
bar,0.159,819.537,0.747,1048,12.147
bar,0.134,820.483,0.702,1087,11.871
bar,0.134,821.279,0.573,1037,11.319
bar,0.135,822.233,0.735,1035,5.550
bar,0.131,823.062,0.632,1045,12.150
bar,0.139,823.933,0.645,1040,nan
bar,0.134,824.689,0.547,1048,12.147
bar,0.139,825.607,0.672,1036,11.320
bar,0.138,826.475,0.632,1121,9.678
bar,0.132,827.374,0.656,1048,12.147
bar,0.153,828.352,0.706,1040,nan
bar,0.138,829.302,0.706,1065,8.435
bar,0.138,830.236,0.682,1076,11.735
bar,0.124,830.973,0.529,1040,nan
bar,0.162,831.992,0.745,1045,11.595
bar,0.139,833.059,0.801,1043,8.914
bar,0.153,834.019,0.693,1040,nan
bar,0.144,834.979,0.705,1070,11.320
bar,0.151,836.062,0.798,1033,11.321
bar,0.143,837.049,0.719,1066,8.435
bar,0.163,838.052,0.744,1070,11.320
bar,0.155,839.023,0.706,1048,12.147
bar,0.155,840.054,0.752,1099,17.813
bar,0.170,841.165,0.810,1092,9.398
bar,0.165,842.245,0.794,1071,11.319
bar,0.137,843.073,0.597,1040,nan
bar,0.143,844.108,0.779,1070,11.320
bar,0.140,845.169,0.793,1066,8.435
