Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.034,162.754,0.228,260,nan
bar,0.041,162.946,0.128,325,nan
bar,0.036,163.242,0.220,260,nan
bar,0.039,163.438,0.140,325,nan
bar,0.034,163.725,0.218,260,nan
bar,0.042,163.938,0.151,325,nan
bar,0.032,164.238,0.227,260,nan
bar,0.039,164.432,0.133,325,nan
bar,0.035,164.720,0.219,284,-0.284
bar,0.034,164.909,0.132,260,nan
bar,0.032,165.201,0.220,287,11.323
bar,0.039,165.393,0.134,341,5.505
bar,0.039,165.695,0.226,291,11.319
bar,0.033,165.898,0.147,317,-1.061
bar,0.031,166.159,0.197,268,12.147
bar,0.032,166.345,0.130,257,-1.062
bar,0.032,166.620,0.213,268,12.147
bar,0.034,166.815,0.137,260,nan
bar,0.041,167.007,0.132,277,0.134
bar,0.034,167.306,0.235,260,nan
bar,0.034,167.497,0.134,319,-1.062
bar,0.034,167.771,0.202,258,-0.258
bar,0.032,167.940,0.115,257,-1.062
bar,0.034,168.229,0.216,314,-0.157
bar,0.032,168.395,0.117,257,-1.062
bar,0.031,168.614,0.162,260,3.342
bar,0.032,168.837,0.171,291,-0.731
bar,0.037,169.185,0.262,314,-1.061
bar,0.039,169.361,0.115,332,-0.799
bar,0.035,169.705,0.262,319,-1.062
bar,0.033,169.882,0.123,316,-1.062
bar,0.031,170.200,0.250,257,-1.062
bar,0.033,170.370,0.118,316,-1.062
bar,0.046,170.710,0.253,350,3.065
bar,0.029,170.875,0.118,262,3.341
bar,0.031,171.166,0.222,257,-1.062
bar,0.031,171.324,0.112,267,-1.069
bar,0.036,171.629,0.230,260,nan
bar,0.039,171.804,0.117,316,-1.062
bar,0.032,172.110,0.234,257,-1.062
bar,0.033,172.280,0.114,257,-1.062
bar,0.031,172.517,0.175,260,nan
bar,0.032,172.716,0.144,262,3.341
bar,0.031,172.960,0.182,260,nan
bar,0.036,173.189,0.169,316,-1.062
bar,0.035,173.475,0.222,260,nan
bar,0.040,173.676,0.142,305,-0.891
bar,0.032,173.970,0.225,303,2.567
bar,0.033,174.227,0.195,313,-1.062
bar,0.032,174.435,0.156,257,-1.062
bar,0.035,174.595,0.102,279,1.414
bar,0.032,174.896,0.227,257,-1.062
bar,0.035,175.055,0.106,313,-1.062
bar,0.038,175.385,0.249,319,-1.062
bar,0.033,175.528,0.098,287,4.057
bar,0.035,175.874,0.268,311,-1.062
bar,0.044,176.154,0.211,381,-1.062
bar,0.051,176.448,0.210,378,-1.062
bar,0.031,176.804,0.275,316,-1.062
bar,0.033,176.948,0.093,288,5.129
bar,0.036,177.335,0.307,313,-1.062
bar,0.031,177.432,0.058,257,-1.062
bar,0.033,177.794,0.276,313,-1.062
bar,0.031,177.914,0.075,257,-1.062
bar,0.038,178.276,0.280,313,-1.062
bar,0.034,178.415,0.094,257,-1.062
bar,0.035,178.739,0.242,313,-1.062
bar,0.031,178.889,0.102,257,-1.062
bar,0.040,179.215,0.245,313,-1.062
bar,0.031,179.367,0.103,257,-1.062
bar,0.036,179.652,0.219,281,2.033
bar,0.033,179.874,0.163,319,-1.062
bar,0.033,180.167,0.222,310,-1.062
bar,0.032,180.354,0.135,257,-1.062
bar,0.032,180.580,0.164,278,1.414
bar,0.035,180.845,0.199,316,-1.062
bar,0.033,181.027,0.123,275,1.415
bar,0.035,181.367,0.264,311,-1.062
bar,0.030,181.488,0.078,279,1.414
bar,0.040,181.895,0.307,308,-1.062
bar,0.034,182.000,0.060,310,-1.062
bar,0.035,182.347,0.263,308,-1.062
bar,0.031,182.480,0.090,310,-1.062
bar,0.048,182.829,0.263,370,-1.062
bar,0.038,183.115,0.208,308,-1.062
bar,0.031,183.289,0.122,310,-1.062
bar,0.036,183.670,0.294,308,-1.062
bar,0.032,183.772,0.061,310,-1.062
bar,0.030,184.130,0.283,308,-1.062
bar,0.035,184.273,0.093,310,-1.062
bar,0.045,184.585,0.229,370,-1.062
bar,0.033,184.848,0.196,308,-1.062
bar,0.039,185.031,0.119,310,-1.062
bar,0.033,185.401,0.286,311,-1.062
bar,0.034,185.516,0.066,310,-1.062
bar,0.044,185.891,0.277,311,-1.062
bar,0.033,186.045,0.106,310,-1.062
bar,0.044,186.392,0.261,373,-1.062
bar,0.034,186.709,0.237,311,-1.062
bar,0.040,186.853,0.089,311,-1.062
bar,0.034,187.259,0.320,317,-1.061
bar,0.034,187.387,0.081,319,-1.062
bar,0.032,187.736,0.276,314,-1.061
bar,0.033,187.865,0.083,260,nan
bar,0.035,188.211,0.263,257,-1.062
bar,0.034,188.294,0.043,260,nan
bar,0.032,188.633,0.265,260,nan
bar,0.034,188.770,0.089,257,-1.062
bar,0.030,188.950,0.135,260,nan
bar,0.034,189.273,0.253,260,nan
bar,0.035,189.446,0.124,260,nan
bar,0.034,189.719,0.220,260,nan
bar,0.036,189.852,0.086,260,nan
bar,0.031,190.177,0.249,289,11.321
bar,0.038,190.329,0.099,322,-1.062
bar,0.030,190.677,0.275,260,nan
bar,0.032,190.800,0.079,257,-1.062
bar,0.036,191.147,0.270,260,nan
bar,0.032,191.231,0.046,260,nan
bar,0.033,191.377,0.098,260,nan
bar,0.034,191.682,0.230,291,11.319
bar,0.039,191.881,0.141,260,nan
bar,0.043,192.204,0.238,317,2.244
bar,0.036,192.385,0.130,260,nan
bar,0.039,192.691,0.231,315,7.193
bar,0.032,192.915,0.168,295,7.468
bar,0.033,193.189,0.210,317,-1.061
bar,0.033,193.376,0.134,267,4.222
bar,0.039,193.705,0.248,316,-1.062
bar,0.035,193.965,0.192,316,-1.062
bar,0.034,194.174,0.151,279,-1.086
bar,0.038,194.462,0.212,316,-1.062
bar,0.039,194.675,0.143,314,-1.061
bar,0.033,194.956,0.216,319,-1.062
bar,0.033,195.154,0.140,311,-1.062
bar,0.039,195.440,0.212,257,-1.062
bar,0.034,195.647,0.150,311,-1.062
bar,0.029,195.909,0.202,259,5.546
bar,0.038,196.126,0.151,308,-1.062
bar,0.033,196.377,0.190,257,-1.062
bar,0.033,196.595,0.164,308,-1.062
bar,0.033,196.856,0.196,317,-1.061
bar,0.034,197.105,0.181,313,-1.062
bar,0.034,197.360,0.192,314,-1.061
bar,0.034,197.598,0.172,304,-0.989
bar,0.031,197.908,0.238,311,-1.062
bar,0.042,198.103,0.133,316,-1.062
bar,0.036,198.428,0.245,308,-1.062
bar,0.031,198.658,0.172,316,-1.062
bar,0.041,198.993,0.254,311,-1.062
bar,0.034,199.128,0.085,317,-1.061
bar,0.034,199.448,0.240,287,5.129
bar,0.036,199.727,0.212,317,-1.061
bar,0.040,199.946,0.153,319,-1.062
bar,0.043,200.225,0.203,319,-1.062
bar,0.032,200.446,0.159,291,11.319
bar,0.035,200.704,0.191,278,-1.071
bar,0.031,200.919,0.160,258,-1.063
bar,0.031,201.152,0.173,283,-0.870
bar,0.030,201.397,0.188,257,-1.062
bar,0.036,201.614,0.155,316,-1.062
bar,0.033,201.908,0.227,257,-1.062
bar,0.033,202.085,0.124,260,nan
bar,0.033,202.392,0.231,260,nan
bar,0.031,202.516,0.078,260,nan
bar,0.032,202.712,0.139,260,nan
bar,0.038,202.975,0.196,260,nan
bar,0.038,203.179,0.145,260,nan
bar,0.034,203.413,0.169,260,nan
bar,0.036,203.637,0.166,260,nan
bar,0.046,203.915,0.197,322,11.319
bar,0.033,204.116,0.147,264,-0.697
bar,0.033,204.394,0.210,257,-1.062
bar,0.032,204.554,0.110,257,-1.062
bar,0.038,204.866,0.234,284,5.131
bar,0.032,205.063,0.150,265,5.543
bar,0.037,205.376,0.235,320,-1.060
bar,0.037,205.535,0.101,258,-1.064
bar,0.039,205.862,0.251,320,-1.060
bar,0.049,206.077,0.140,379,-1.061
bar,0.031,206.365,0.223,307,5.551
bar,0.032,206.581,0.158,317,-1.061
bar,0.032,206.840,0.195,315,5.129
bar,0.033,207.090,0.187,314,-1.061
bar,0.037,207.313,0.158,257,-1.062
bar,0.043,207.589,0.203,320,-1.060
bar,0.031,207.809,0.163,257,-1.062
bar,0.039,208.042,0.166,260,nan
bar,0.039,208.311,0.201,325,nan
bar,0.033,208.534,0.165,260,nan
bar,0.041,208.806,0.199,325,nan
bar,0.036,209.027,0.161,260,nan
bar,0.041,209.305,0.208,325,nan
bar,0.032,209.522,0.160,260,nan
bar,0.040,209.789,0.196,325,nan
bar,0.039,210.012,0.160,260,nan
bar,0.045,210.289,0.201,325,nan
bar,0.029,210.510,0.165,260,nan
bar,0.042,210.777,0.196,325,nan
bar,0.032,210.994,0.161,268,12.147
bar,0.035,211.276,0.217,291,11.319
bar,0.032,211.496,0.163,257,-1.062
bar,0.040,211.764,0.194,321,-0.581
bar,0.033,211.966,0.144,287,5.129
bar,0.034,212.251,0.216,288,5.129
bar,0.032,212.453,0.149,319,-1.062
bar,0.033,212.717,0.198,311,7.398
bar,0.032,212.966,0.188,284,3.065
bar,0.032,213.317,0.266,311,-1.062
bar,0.034,213.439,0.073,257,-1.062
bar,0.035,213.664,0.164,260,3.342
bar,0.031,213.928,0.201,260,nan
bar,0.032,214.079,0.102,260,nan
bar,0.035,214.388,0.243,260,nan
bar,0.032,214.519,0.088,260,nan
bar,0.034,214.846,0.248,260,nan
bar,0.043,215.009,0.107,320,5.550
bar,0.031,215.349,0.268,260,nan
bar,0.033,215.477,0.085,257,-1.062
bar,0.036,215.798,0.245,260,nan
bar,0.032,215.934,0.092,260,nan
bar,0.034,216.140,0.146,260,nan
bar,0.035,216.377,0.174,291,11.319
bar,0.035,216.625,0.180,260,nan
bar,0.034,216.865,0.181,260,nan
bar,0.030,217.060,0.142,260,nan
bar,0.031,217.318,0.197,260,nan
bar,0.041,217.461,0.087,260,nan
bar,0.036,217.804,0.271,303,-0.303
bar,0.031,217.942,0.091,260,nan
bar,0.033,218.200,0.200,298,11.312
bar,0.034,218.433,0.175,291,11.319
bar,0.033,218.685,0.187,290,11.320
bar,0.034,218.901,0.155,291,11.319
bar,0.038,219.182,0.210,260,nan
bar,0.034,219.376,0.141,260,nan
bar,0.032,219.615,0.188,260,nan
bar,0.032,219.798,0.137,268,12.147
bar,0.034,220.075,0.210,265,12.150
bar,0.042,220.296,0.153,325,nan
bar,0.032,220.560,0.201,267,14.083
bar,0.046,220.803,0.174,325,nan
bar,0.032,221.065,0.190,260,nan
bar,0.040,221.280,0.151,325,nan
bar,0.036,221.568,0.222,291,11.319
bar,0.030,221.770,0.144,260,nan
bar,0.029,221.970,0.148,269,-1.074
bar,0.041,222.261,0.215,344,6.396
bar,0.034,222.463,0.146,260,nan
bar,0.043,222.766,0.223,325,nan
bar,0.030,222.971,0.149,260,nan
bar,0.043,223.266,0.217,325,nan
bar,0.033,223.464,0.141,290,11.320
bar,0.034,223.737,0.203,290,11.320
bar,0.034,223.945,0.154,257,-1.062
bar,0.033,224.247,0.230,288,5.129
bar,0.034,224.425,0.126,257,-1.062
bar,0.039,224.736,0.236,319,-1.062
bar,0.032,224.928,0.135,316,-1.170
bar,0.032,225.307,0.295,295,5.553
bar,0.031,225.425,0.074,257,-1.062
bar,0.032,225.579,0.106,262,-1.066
bar,0.032,225.859,0.214,260,nan
bar,0.032,226.002,0.095,260,nan
bar,0.029,226.269,0.202,260,nan
bar,0.041,226.485,0.153,260,nan
bar,0.038,226.764,0.209,260,nan
bar,0.036,226.950,0.133,268,12.147
bar,0.037,227.273,0.253,260,nan
bar,0.032,227.409,0.089,260,nan
bar,0.032,227.567,0.105,260,nan
bar,0.034,227.871,0.236,260,nan
bar,0.029,228.009,0.093,260,nan
bar,0.033,228.339,0.255,260,nan
bar,0.039,228.486,0.095,260,nan
bar,0.034,228.766,0.207,260,nan
bar,0.032,228.935,0.118,260,nan
bar,0.042,229.259,0.240,281,3.002
bar,0.032,229.417,0.109,257,-1.062
bar,0.030,229.536,0.078,260,nan
bar,0.033,229.846,0.237,260,nan
bar,0.031,229.956,0.068,260,nan
bar,0.050,230.382,0.326,386,11.320
bar,0.043,230.574,0.126,297,11.313
bar,0.035,230.878,0.234,287,11.323
bar,0.035,231.062,0.126,267,12.213
bar,0.040,231.382,0.238,325,nan
bar,0.034,231.556,0.120,260,nan
bar,0.044,231.869,0.229,325,nan
bar,0.030,232.034,0.120,260,nan
bar,0.040,232.357,0.243,325,nan
bar,0.034,232.536,0.120,260,nan
bar,0.039,232.848,0.237,320,5.550
bar,0.034,233.037,0.135,260,nan
bar,0.039,233.336,0.223,260,nan
bar,0.031,233.527,0.139,260,nan
bar,0.035,233.761,0.168,260,nan
bar,0.033,233.995,0.177,260,nan
bar,0.037,234.140,0.091,260,nan
bar,0.033,234.484,0.272,291,11.319
bar,0.038,234.625,0.097,260,nan
bar,0.033,234.827,0.150,260,nan
bar,0.032,235.010,0.137,260,nan
bar,0.037,235.273,0.200,290,11.320
bar,0.031,235.480,0.153,260,nan
bar,0.032,235.717,0.176,291,11.319
bar,0.034,235.956,0.174,287,11.323
bar,0.029,236.188,0.175,260,nan
bar,0.043,236.414,0.158,260,nan
bar,0.039,236.674,0.190,268,12.147
bar,0.038,236.796,0.075,260,nan
bar,0.030,237.178,0.309,260,nan
bar,0.035,237.295,0.073,260,nan
bar,0.038,237.579,0.209,287,9.272
bar,0.034,237.777,0.140,260,nan
bar,0.029,238.018,0.183,273,-1.613
bar,0.032,238.258,0.181,311,-1.481
bar,0.034,238.501,0.179,260,nan
bar,0.033,238.702,0.145,260,nan
bar,0.030,238.984,0.214,260,nan
bar,0.029,239.144,0.113,260,nan
bar,0.037,239.361,0.158,271,5.540
bar,0.036,239.640,0.218,260,nan
bar,0.032,239.838,0.142,260,nan
bar,0.030,240.045,0.152,260,nan
bar,0.032,240.272,0.166,260,nan
bar,0.034,240.479,0.151,260,nan
bar,0.033,240.712,0.167,260,nan
bar,0.030,240.860,0.101,286,8.435
bar,0.035,241.225,0.281,287,11.323
bar,0.031,241.355,0.088,260,nan
bar,0.034,241.617,0.194,260,nan
bar,0.035,241.819,0.146,268,12.147
bar,0.040,242.020,0.138,260,nan
bar,0.035,242.282,0.202,260,nan
bar,0.030,242.429,0.105,260,nan
bar,0.048,242.751,0.247,260,nan
bar,0.035,242.890,0.095,260,nan
bar,0.038,243.213,0.249,299,11.733
bar,0.031,243.390,0.125,291,11.319
bar,0.034,243.688,0.225,260,nan
bar,0.034,243.815,0.079,260,nan
bar,0.032,244.139,0.247,260,nan
bar,0.041,244.293,0.099,320,5.550
bar,0.033,244.620,0.255,260,nan
bar,0.030,244.737,0.078,260,nan
bar,0.033,244.999,0.199,260,nan
bar,0.035,245.207,0.153,260,nan
bar,0.030,245.449,0.180,260,nan
bar,0.034,245.699,0.185,260,nan
bar,0.037,245.865,0.113,276,12.147
bar,0.034,246.205,0.269,287,11.323
bar,0.031,246.321,0.071,260,nan
bar,0.034,246.640,0.248,265,1.540
bar,0.035,246.789,0.099,260,nan
bar,0.035,247.066,0.206,290,11.320
bar,0.031,247.278,0.155,260,nan
bar,0.031,247.500,0.164,268,12.147
bar,0.039,247.789,0.220,320,5.550
bar,0.033,247.998,0.153,260,nan
bar,0.032,248.231,0.170,260,nan
bar,0.047,248.495,0.187,325,nan
bar,0.034,248.736,0.180,260,nan
bar,0.037,248.986,0.186,321,12.224
bar,0.034,249.237,0.191,260,nan
bar,0.034,249.485,0.188,260,nan
bar,0.036,249.693,0.156,260,nan
bar,0.033,249.877,0.136,268,12.147
bar,0.033,250.151,0.207,260,nan
bar,0.031,250.313,0.109,257,-1.062
bar,0.030,250.522,0.151,260,nan
bar,0.033,250.746,0.162,260,nan
bar,0.033,250.957,0.154,291,11.319
bar,0.031,251.278,0.251,285,8.435
bar,0.036,251.443,0.108,260,nan
bar,0.034,251.693,0.181,291,11.319
bar,0.030,251.923,0.171,260,nan
bar,0.037,252.174,0.188,290,11.320
bar,0.032,252.428,0.191,260,nan
bar,0.032,252.608,0.131,296,11.735
bar,0.037,252.933,0.250,260,nan
bar,0.035,253.068,0.090,260,nan
bar,0.030,253.388,0.251,260,nan
bar,0.040,253.537,0.096,260,nan
bar,0.042,253.708,0.114,260,nan
bar,0.034,254.014,0.234,260,nan
bar,0.033,254.172,0.111,293,11.317
bar,0.038,254.497,0.247,260,nan
bar,0.041,254.676,0.120,320,5.550
bar,0.037,255.022,0.265,308,-0.503
bar,0.032,255.167,0.097,260,nan
bar,0.032,255.507,0.271,291,11.319
bar,0.033,255.671,0.113,260,nan
bar,0.036,255.923,0.182,260,nan
bar,0.033,256.067,0.098,260,nan
bar,0.031,256.388,0.251,260,nan
bar,0.032,256.527,0.091,260,nan
bar,0.032,256.803,0.212,260,nan
bar,0.036,257.012,0.152,291,11.319
bar,0.040,257.313,0.224,290,11.320
bar,0.034,257.495,0.129,265,5.543
bar,0.035,257.756,0.195,318,11.321
bar,0.034,257.975,0.156,314,1.142
bar,0.033,258.225,0.193,257,-1.062
bar,0.031,258.416,0.134,257,-1.062
bar,0.038,258.713,0.229,260,nan
bar,0.033,258.900,0.132,260,nan
bar,0.042,259.222,0.239,325,nan
bar,0.030,259.408,0.137,260,nan
bar,0.040,259.723,0.237,325,nan
bar,0.033,259.907,0.131,260,nan
bar,0.040,260.207,0.226,355,11.320
bar,0.035,260.445,0.178,260,nan
bar,0.043,260.707,0.189,322,-1.062
bar,0.030,260.927,0.159,260,nan
bar,0.041,261.199,0.200,325,nan
bar,0.032,261.424,0.173,260,nan
bar,0.046,261.704,0.197,325,nan
bar,0.032,261.927,0.166,260,nan
bar,0.045,262.214,0.206,333,12.147
bar,0.033,262.455,0.186,299,5.441
bar,0.035,262.704,0.180,260,nan
bar,0.031,262.926,0.162,287,11.323
bar,0.033,263.185,0.191,260,nan
bar,0.029,263.385,0.147,259,-1.064
bar,0.038,263.524,0.087,279,5.548
bar,0.035,263.899,0.286,299,11.733
bar,0.030,264.028,0.084,260,nan
bar,0.031,264.376,0.267,260,nan
bar,0.035,264.486,0.065,268,12.147
bar,0.033,264.788,0.225,260,nan
bar,0.035,264.996,0.158,260,nan
bar,0.037,265.264,0.214,260,nan
bar,0.036,265.436,0.126,260,nan
bar,0.035,265.576,0.098,260,nan
bar,0.043,265.927,0.275,320,5.550
bar,0.033,266.067,0.094,260,nan
bar,0.037,266.400,0.252,325,nan
bar,0.036,266.541,0.092,260,nan
bar,0.037,266.896,0.272,325,nan
bar,0.033,267.044,0.099,270,5.910
bar,0.035,267.399,0.272,291,11.319
bar,0.029,267.536,0.093,260,nan
bar,0.037,267.850,0.234,260,nan
bar,0.038,268.050,0.143,260,nan
bar,0.036,268.271,0.163,260,nan
bar,0.034,268.504,0.175,260,nan
bar,0.033,268.706,0.142,260,nan
bar,0.035,268.974,0.202,291,11.319
bar,0.030,269.194,0.162,260,nan
bar,0.033,269.387,0.140,260,nan
bar,0.035,269.623,0.175,260,nan
bar,0.036,269.843,0.160,260,nan
bar,0.031,270.017,0.122,273,12.149
bar,0.031,270.241,0.165,268,12.147
bar,0.033,270.497,0.189,287,9.272
bar,0.030,270.760,0.197,257,-1.062
bar,0.032,270.927,0.118,260,nan
bar,0.039,271.191,0.192,260,nan
bar,0.044,271.451,0.185,325,nan
bar,0.037,271.704,0.184,260,nan
bar,0.038,271.942,0.169,325,nan
bar,0.033,272.184,0.175,291,11.319
bar,0.032,272.419,0.178,290,11.320
bar,0.036,272.662,0.187,260,nan
bar,0.038,272.843,0.128,260,nan
bar,0.031,273.124,0.225,260,nan
bar,0.030,273.268,0.104,260,nan
bar,0.033,273.539,0.218,260,nan
bar,0.036,273.717,0.124,268,12.147
bar,0.032,273.957,0.179,260,nan
bar,0.035,274.156,0.140,260,nan
bar,0.034,274.371,0.158,260,nan
bar,0.032,274.628,0.196,260,nan
bar,0.032,274.817,0.134,260,nan
bar,0.034,275.109,0.221,306,8.860
bar,0.030,275.346,0.177,268,12.147
bar,0.044,275.599,0.179,325,nan
bar,0.036,275.852,0.186,288,5.129
bar,0.036,276.096,0.181,260,nan
bar,0.037,276.218,0.073,260,nan
bar,0.046,276.591,0.282,333,12.147
bar,0.030,276.710,0.077,260,nan
bar,0.040,277.070,0.275,330,5.543
bar,0.036,277.252,0.130,260,nan
bar,0.041,277.578,0.254,321,11.320
bar,0.036,277.835,0.190,260,nan
bar,0.031,278.004,0.121,260,nan
bar,0.033,278.258,0.194,260,nan
bar,0.039,278.494,0.167,320,5.550
bar,0.031,278.741,0.185,260,nan
bar,0.031,278.885,0.096,260,nan
bar,0.033,279.169,0.214,260,nan
bar,0.031,279.362,0.141,260,nan
bar,0.030,279.612,0.190,260,nan
bar,0.034,279.814,0.146,260,nan
bar,0.031,280.035,0.163,260,nan
bar,0.035,280.281,0.179,295,11.735
bar,0.055,280.604,0.229,325,nan
bar,0.035,280.815,0.157,260,nan
bar,0.040,281.103,0.214,356,11.319
bar,0.031,281.289,0.135,260,nan
bar,0.044,281.587,0.222,325,nan
bar,0.041,281.814,0.162,320,5.550
bar,0.038,282.084,0.195,321,11.320
bar,0.033,282.316,0.171,268,12.147
bar,0.035,282.587,0.201,315,5.129
bar,0.034,282.836,0.182,257,-0.257
bar,0.032,283.045,0.151,260,-1.065
bar,0.039,283.240,0.139,260,nan
bar,0.036,283.538,0.226,319,-1.062
bar,0.036,283.737,0.140,260,nan
bar,0.038,284.052,0.245,319,-1.062
bar,0.030,284.243,0.140,260,nan
bar,0.033,284.490,0.184,260,nan
bar,0.030,284.642,0.104,260,nan
bar,0.030,284.958,0.245,260,nan
bar,0.030,285.109,0.105,260,nan
bar,0.036,285.376,0.201,316,9.396
bar,0.031,285.622,0.186,260,nan
bar,0.034,285.820,0.143,260,nan
bar,0.032,286.014,0.139,260,nan
bar,0.031,286.293,0.212,260,nan
bar,0.031,286.458,0.115,260,nan
bar,0.040,286.780,0.242,325,nan
bar,0.036,286.960,0.129,260,nan
bar,0.039,287.296,0.253,345,-0.410
bar,0.035,287.517,0.165,291,11.319
bar,0.042,287.787,0.200,321,11.320
bar,0.033,288.081,0.231,257,-1.062
bar,0.038,288.280,0.139,325,nan
bar,0.034,288.563,0.212,260,nan
bar,0.044,288.768,0.141,325,nan
bar,0.032,289.062,0.231,260,nan
bar,0.040,289.264,0.141,325,nan
bar,0.031,289.544,0.209,268,12.147
bar,0.032,289.730,0.134,257,3.418
bar,0.034,289.854,0.080,279,6.396
bar,0.037,290.262,0.323,260,nan
bar,0.033,290.356,0.054,260,nan
bar,0.036,290.696,0.261,268,12.147
bar,0.031,290.809,0.072,260,nan
bar,0.029,291.119,0.246,260,nan
bar,0.039,291.257,0.087,260,nan
bar,0.035,291.534,0.208,260,nan
bar,0.031,291.729,0.142,260,nan
bar,0.036,291.876,0.095,268,12.147
bar,0.037,292.200,0.247,260,nan
bar,0.032,292.302,0.062,260,nan
bar,0.032,292.627,0.246,260,nan
bar,0.039,292.771,0.089,325,nan
bar,0.039,293.153,0.296,288,11.319
bar,0.030,293.330,0.133,260,nan
bar,0.036,293.505,0.120,261,-1.066
bar,0.032,293.758,0.192,270,12.145
bar,0.033,293.964,0.149,257,-1.062
bar,0.043,294.239,0.199,325,nan
bar,0.036,294.449,0.149,279,6.396
bar,0.032,294.714,0.199,260,nan
bar,0.036,294.847,0.083,260,nan
bar,0.044,295.218,0.286,325,nan
bar,0.035,295.355,0.095,260,nan
bar,0.041,295.705,0.268,355,11.320
bar,0.034,295.911,0.146,260,nan
bar,0.041,296.200,0.207,330,12.150
bar,0.041,296.437,0.171,260,nan
bar,0.044,296.723,0.210,325,nan
bar,0.035,296.928,0.148,260,nan
bar,0.041,297.222,0.223,325,nan
bar,0.034,297.426,0.150,260,nan
bar,0.030,297.697,0.210,295,-0.075
bar,0.038,297.969,0.205,320,5.550
bar,0.030,298.168,0.144,257,11.319
bar,0.039,298.448,0.203,268,12.147
bar,0.028,298.627,0.128,260,nan
bar,0.035,298.777,0.099,290,11.320
bar,0.033,299.116,0.264,291,11.319
bar,0.033,299.247,0.085,260,nan
bar,0.035,299.526,0.211,260,nan
bar,0.042,299.754,0.164,325,nan
bar,0.033,300.030,0.211,260,nan
bar,0.043,300.239,0.142,325,nan
bar,0.032,300.518,0.210,260,nan
bar,0.044,300.729,0.144,325,nan
bar,0.031,300.992,0.199,260,nan
bar,0.041,301.207,0.147,325,nan
bar,0.031,301.484,0.212,260,nan
bar,0.040,301.692,0.148,325,nan
bar,0.036,301.965,0.201,290,9.303
bar,0.033,302.174,0.151,260,nan
bar,0.030,302.441,0.200,260,nan
bar,0.035,302.648,0.150,265,12.150
bar,0.037,302.906,0.204,260,nan
bar,0.031,303.079,0.127,260,nan
bar,0.030,303.308,0.181,260,nan
bar,0.032,303.479,0.127,260,nan
bar,0.032,303.727,0.198,260,nan
bar,0.033,303.861,0.093,260,nan
bar,0.031,304.057,0.146,319,11.723
bar,0.032,304.409,0.273,268,12.147
bar,0.043,304.557,0.094,333,12.147
bar,0.045,304.946,0.300,320,-1.060
bar,0.033,305.037,0.051,260,nan
bar,0.030,305.409,0.298,271,8.056
bar,0.032,305.547,0.092,316,-1.061
bar,0.043,305.906,0.273,257,-1.062
bar,0.031,306.048,0.096,318,-1.062
bar,0.040,306.431,0.291,321,-1.061
bar,0.032,306.517,0.049,257,-1.062
bar,0.041,306.918,0.308,321,-1.061
bar,0.032,307.036,0.072,284,3.377
bar,0.047,307.433,0.298,321,-1.061
bar,0.033,307.651,0.155,314,-1.061
bar,0.036,307.907,0.193,318,-1.062
bar,0.032,308.229,0.249,319,-1.062
bar,0.030,308.380,0.105,257,-1.062
bar,0.041,308.716,0.252,319,4.016
bar,0.032,308.861,0.096,319,-1.062
bar,0.031,309.199,0.271,262,5.544
bar,0.034,309.336,0.088,257,-1.062
bar,0.031,309.534,0.145,283,3.066
bar,0.040,309.803,0.193,316,-1.061
bar,0.032,310.026,0.164,257,-1.062
bar,0.031,310.279,0.200,317,-1.061
bar,0.036,310.505,0.163,271,7.745
bar,0.038,310.759,0.185,276,-0.845
bar,0.031,310.975,0.160,307,-1.061
bar,0.032,311.250,0.204,312,-1.061
bar,0.033,311.549,0.227,309,-1.061
bar,0.031,311.736,0.141,312,-1.061
bar,0.037,312.050,0.239,314,-1.061
bar,0.043,312.252,0.138,311,-1.060
bar,0.040,312.560,0.226,320,-1.060
bar,0.038,312.816,0.189,311,-1.078
bar,0.034,313.034,0.159,260,nan
bar,0.032,313.161,0.080,260,-0.848
bar,0.030,313.501,0.263,257,-1.062
bar,0.034,313.628,0.080,313,-1.062
bar,0.049,313.984,0.262,336,1.425
bar,0.033,314.198,0.155,311,-1.062
bar,0.033,314.472,0.203,314,-1.061
bar,0.035,314.839,0.283,319,-1.062
bar,0.036,314.974,0.086,307,-1.061
bar,0.035,315.305,0.258,262,3.341
bar,0.041,315.426,0.071,258,-1.064
bar,0.041,315.803,0.282,381,-1.062
bar,0.049,315.997,0.125,319,-1.062
bar,0.035,316.307,0.235,257,-1.064
bar,0.035,316.477,0.120,317,-1.061
bar,0.034,316.778,0.228,314,-1.061
bar,0.033,316.940,0.110,257,-1.062
bar,0.038,317.243,0.228,322,-1.062
bar,0.041,317.420,0.118,311,-1.091
bar,0.043,317.788,0.281,317,-0.417
bar,0.039,317.945,0.101,257,-1.062
bar,0.039,318.293,0.265,316,-1.062
bar,0.037,318.482,0.132,272,-0.017
bar,0.035,318.790,0.235,318,-0.508
bar,0.031,318.970,0.125,272,-0.766
bar,0.033,319.316,0.271,297,-0.824
bar,0.033,319.474,0.104,315,-0.750
bar,0.033,319.806,0.258,317,-1.061
bar,0.039,319.962,0.101,292,-0.581
bar,0.040,320.307,0.261,296,-0.454
bar,0.034,320.450,0.095,265,-1.070
bar,0.030,320.784,0.259,258,-1.064
bar,0.035,320.865,0.040,260,nan
bar,0.036,321.234,0.289,267,-0.422
bar,0.033,321.344,0.066,302,-1.107
