Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.145,1325.283,0.795,1040,nan
bar,0.135,1326.355,0.817,1065,7.480
bar,0.144,1327.310,0.708,1040,nan
bar,0.165,1328.329,0.745,1048,12.147
bar,0.140,1329.255,0.694,1027,5.117
bar,0.143,1330.313,0.804,1042,11.317
bar,0.125,1331.158,0.631,1035,5.820
bar,0.143,1332.262,0.834,1030,10.038
bar,0.130,1333.197,0.706,1040,nan
bar,0.141,1334.097,0.661,1040,nan
bar,0.152,1335.115,0.763,1032,9.396
bar,0.144,1336.172,0.802,1071,11.319
bar,0.138,1337.268,0.846,1067,5.129
bar,0.152,1338.389,0.855,1071,11.319
bar,0.148,1339.247,0.644,1035,5.550
bar,0.138,1340.356,0.849,1037,12.592
bar,0.155,1341.378,0.765,1031,8.310
bar,0.129,1342.428,0.818,1048,12.147
bar,0.149,1343.483,0.801,1078,11.734
bar,0.131,1344.493,0.768,1040,nan
bar,0.157,1345.501,0.743,1079,11.733
bar,0.155,1346.374,0.635,1040,nan
bar,0.143,1347.599,0.857,1088,8.859
bar,0.138,1348.622,0.777,1079,11.733
bar,0.142,1349.585,0.714,1071,7.470
bar,0.171,1350.646,0.781,1048,12.147
bar,0.139,1351.486,0.616,1040,nan
bar,0.146,1352.597,0.846,1032,9.954
bar,0.150,1353.669,0.811,1048,12.147
bar,0.159,1354.745,0.813,1071,11.319
bar,0.148,1355.777,0.777,1084,6.697
bar,0.168,1356.891,0.852,1042,-0.717
bar,0.171,1357.870,0.705,1040,nan
bar,0.135,1358.935,0.819,1071,8.560
bar,0.145,1359.823,0.651,1040,nan
bar,0.140,1361.097,1.023,1040,nan
bar,0.138,1362.103,0.769,1064,11.320
bar,0.156,1363.145,0.769,1063,-1.088
bar,0.170,1364.187,0.771,1062,3.099
bar,0.157,1365.297,0.853,1153,11.810
bar,0.148,1366.239,0.712,1040,nan
bar,0.135,1367.096,0.653,1040,nan
bar,0.136,1368.007,0.679,1037,11.319
bar,0.151,1368.975,0.709,1043,6.914
bar,0.136,1369.976,0.760,1069,11.321
bar,0.146,1370.945,0.706,1039,8.432
bar,0.144,1371.893,0.700,1081,8.862
bar,0.147,1372.839,0.693,1038,5.547
bar,0.155,1373.820,0.742,1040,nan
bar,0.176,1374.801,0.715,1113,12.147
bar,0.176,1375.991,0.894,1170,nan
bar,0.152,1377.093,0.837,1038,10.511
bar,0.148,1378.028,0.687,1075,11.768
bar,0.157,1379.136,0.831,1048,12.147
bar,0.222,1380.176,0.715,1035,5.550
bar,0.155,1381.370,0.930,1071,11.319
bar,0.183,1382.216,0.599,1037,11.319
bar,0.155,1383.207,0.719,1032,11.322
bar,0.152,1384.219,0.752,1031,9.396
bar,0.143,1385.055,0.613,1071,11.319
bar,0.144,1386.110,0.796,1105,nan
bar,0.137,1387.131,0.765,1040,nan
bar,0.140,1388.018,0.647,1032,7.952
bar,0.144,1389.014,0.745,1040,nan
bar,0.140,1390.033,0.762,1076,11.735
bar,0.147,1390.983,0.695,1079,11.733
bar,0.144,1391.918,0.683,1035,5.550
bar,0.135,1392.844,0.688,1040,nan
bar,0.133,1393.810,0.724,1036,11.320
bar,0.170,1394.832,0.750,1040,nan
bar,0.146,1396.027,0.932,1043,10.284
bar,0.137,1397.027,0.762,1078,11.734
bar,0.142,1398.002,0.725,1048,12.147
bar,0.165,1399.176,0.901,1040,nan
bar,0.129,1400.342,0.924,1071,11.319
bar,0.135,1401.316,0.748,1060,10.296
bar,0.136,1402.260,0.704,1040,nan
bar,0.167,1403.229,0.702,1071,11.319
bar,0.138,1404.192,0.724,1079,11.733
bar,0.186,1405.150,0.683,1066,8.435
bar,0.137,1406.026,0.653,1040,nan
bar,0.125,1407.015,0.750,1062,11.321
bar,0.123,1407.839,0.624,1060,-0.345
bar,0.130,1408.730,0.656,1035,5.550
bar,0.125,1409.720,0.752,1078,11.734
bar,0.133,1410.706,0.744,1055,11.140
bar,0.134,1411.628,0.681,1040,nan
bar,0.130,1412.429,0.577,1067,11.323
bar,0.143,1413.330,0.678,1075,10.230
bar,0.136,1414.343,0.769,1105,nan
bar,0.150,1415.354,0.760,1078,11.734
bar,0.142,1416.408,0.803,1074,9.672
bar,0.126,1417.215,0.595,1040,nan
bar,0.126,1418.095,0.653,1040,nan
bar,0.141,1419.078,0.734,1045,12.150
bar,0.145,1420.035,0.704,1072,9.673
bar,0.123,1420.937,0.677,1048,12.147
bar,0.135,1421.920,0.745,1034,11.723
bar,0.127,1422.946,0.792,1040,nan
bar,0.138,1423.911,0.759,1040,nan
bar,0.134,1424.917,0.776,1067,11.323
bar,0.139,1425.928,0.750,1085,10.089
bar,0.125,1426.830,0.676,1040,nan
bar,0.147,1427.716,0.638,1040,nan
bar,0.137,1428.667,0.707,1027,12.194
bar,0.146,1429.666,0.752,1081,9.864
bar,0.131,1430.546,0.646,1086,8.860
bar,0.145,1431.551,0.746,1036,11.320
bar,0.137,1432.489,0.698,1048,12.147
bar,0.128,1433.436,0.713,1071,8.432
bar,0.130,1434.374,0.695,1071,11.319
bar,0.149,1435.281,0.661,1033,11.321
bar,0.136,1436.226,0.702,1040,nan
bar,0.124,1437.131,0.676,1066,8.435
bar,0.136,1438.054,0.689,1048,12.147
bar,0.153,1439.027,0.714,1074,11.228
bar,0.136,1439.972,0.706,1076,7.468
bar,0.130,1440.942,0.726,1070,9.673
bar,0.143,1441.910,0.708,1040,nan
bar,0.151,1442.926,0.768,1071,11.319
bar,0.127,1444.085,0.902,1040,nan
bar,0.148,1445.079,0.737,1071,11.319
bar,0.155,1446.098,0.763,1059,6.396
bar,0.126,1447.023,0.698,1066,11.746
bar,0.136,1447.917,0.667,1067,13.063
bar,0.133,1448.784,0.669,1046,-0.266
bar,0.128,1449.779,0.753,1043,8.849
bar,0.135,1450.685,0.672,1035,7.223
bar,0.142,1451.578,0.656,1048,12.147
bar,0.133,1452.468,0.660,1063,11.321
bar,0.136,1453.445,0.721,1040,nan
bar,0.126,1454.391,0.712,1038,9.974
bar,0.134,1455.326,0.698,1071,11.319
bar,0.138,1456.277,0.707,1070,11.320
bar,0.126,1457.158,0.658,1036,11.320
bar,0.136,1458.257,0.845,1028,9.397
bar,0.125,1459.108,0.646,1040,nan
bar,0.132,1460.097,0.745,1071,11.319
bar,0.142,1461.086,0.737,1048,12.147
bar,0.144,1462.135,0.797,1040,nan
bar,0.132,1463.010,0.651,1037,10.503
bar,0.134,1463.999,0.758,1048,12.147
bar,0.126,1465.003,0.766,1058,12.146
bar,0.153,1465.927,0.676,1040,nan
bar,0.140,1467.021,0.840,1074,9.672
bar,0.142,1467.896,0.649,1040,nan
bar,0.133,1468.904,0.759,1035,11.320
bar,0.137,1469.885,0.734,1071,11.319
bar,0.132,1470.890,0.774,1084,11.582
bar,0.138,1471.857,0.725,1059,6.396
bar,0.130,1472.839,0.763,1040,nan
bar,0.154,1473.771,0.714,1040,nan
bar,0.137,1474.821,0.795,1086,11.871
bar,0.125,1475.647,0.610,1036,10.069
bar,0.126,1476.556,0.675,1040,nan
bar,0.136,1477.572,0.767,1084,8.980
bar,0.141,1478.497,0.686,1040,nan
bar,0.129,1479.346,0.629,1040,nan
bar,0.138,1480.343,0.744,1036,11.320
bar,0.134,1481.251,0.704,1040,nan
bar,0.141,1482.085,0.623,1079,11.733
bar,0.141,1483.056,0.719,1088,10.784
bar,0.135,1484.036,0.735,1045,12.150
bar,0.129,1485.012,0.735,1048,12.147
bar,0.146,1485.970,0.704,1040,nan
bar,0.140,1486.809,0.612,1056,12.147
bar,0.141,1487.840,0.776,1025,8.858
bar,0.144,1488.844,0.770,1068,5.129
bar,0.156,1489.912,0.802,1086,11.871
bar,0.138,1490.723,0.586,1045,12.150
bar,0.126,1491.662,0.701,1035,5.550
bar,0.135,1492.671,0.760,1071,11.319
bar,0.130,1493.695,0.780,1040,nan
bar,0.155,1494.511,0.572,1040,nan
bar,0.135,1495.584,0.819,1048,10.740
bar,0.137,1496.645,0.809,1067,11.323
bar,0.145,1497.517,0.634,1079,11.733
bar,0.134,1498.562,0.805,1040,nan
bar,0.133,1499.486,0.697,1040,nan
bar,0.156,1500.418,0.680,1025,8.858
bar,0.136,1501.372,0.712,1101,11.320
bar,0.152,1502.378,0.734,1049,11.734
bar,0.139,1503.357,0.730,1079,11.311
bar,0.152,1504.207,0.607,1057,6.463
bar,0.139,1505.191,0.755,1040,nan
bar,0.143,1506.148,0.730,1036,11.320
bar,0.130,1507.078,0.691,1071,11.319
bar,0.142,1507.982,0.669,1043,10.371
bar,0.128,1508.886,0.677,1048,12.147
bar,0.137,1509.916,0.779,1045,5.543
bar,0.137,1510.968,0.802,1113,12.147
bar,0.147,1512.010,0.780,1066,8.435
bar,0.146,1512.883,0.625,1048,12.147
bar,0.145,1513.890,0.746,1075,11.735
bar,0.159,1514.919,0.759,1079,11.733
bar,0.141,1515.929,0.754,1071,11.319
bar,0.132,1516.798,0.641,1075,9.333
bar,0.143,1517.853,0.801,1068,5.129
bar,0.144,1518.833,0.740,1036,11.320
bar,0.130,1519.821,0.755,1042,5.512
bar,0.135,1520.861,0.796,1070,11.320
bar,0.133,1521.799,0.725,1048,12.147
bar,0.149,1522.868,0.795,1113,12.147
bar,0.135,1523.867,0.767,1089,9.689
bar,0.141,1524.888,0.773,1071,11.319
bar,0.130,1525.897,0.769,1048,12.147
bar,0.142,1526.887,0.744,1055,7.722
bar,0.148,1528.005,0.853,1079,5.242
bar,0.128,1528.937,0.707,1040,nan
bar,0.155,1530.064,0.853,1076,11.735
bar,0.151,1531.034,0.728,1048,12.147
bar,0.153,1532.051,0.775,1035,5.550
bar,0.136,1533.068,0.773,1065,11.320
bar,0.144,1534.049,0.730,1040,nan
bar,0.131,1534.983,0.703,1045,10.534
bar,0.152,1536.045,0.788,1061,12.264
bar,0.135,1536.893,0.622,1040,nan
bar,0.139,1537.888,0.757,1048,12.147
bar,0.146,1538.892,0.770,1063,8.436
bar,0.157,1539.814,0.670,1040,nan
bar,0.133,1540.708,0.669,1053,11.733
bar,0.130,1541.723,0.761,1032,7.483
bar,0.142,1542.732,0.750,1035,5.550
bar,0.159,1543.609,0.621,1071,11.319
bar,0.143,1544.625,0.767,1040,nan
bar,0.133,1545.537,0.673,1045,5.543
bar,0.133,1546.402,0.634,1028,9.397
bar,0.137,1547.370,0.726,1079,11.733
bar,0.139,1548.349,0.724,1075,13.105
bar,0.132,1549.227,0.651,1040,nan
bar,0.139,1550.235,0.760,1040,nan
bar,0.144,1551.121,0.637,1089,8.858
bar,0.146,1552.135,0.755,1062,12.612
bar,0.129,1552.982,0.624,1037,11.319
bar,0.135,1554.038,0.800,1075,11.735
bar,0.135,1554.991,0.730,1048,12.147
bar,0.150,1555.874,0.631,1040,nan
bar,0.130,1556.825,0.717,1040,nan
bar,0.147,1557.758,0.682,1052,11.904
bar,0.146,1558.689,0.690,1075,11.735
bar,0.152,1559.664,0.717,1056,12.147
bar,0.141,1560.606,0.685,1040,nan
bar,0.156,1561.588,0.724,1040,nan
bar,0.150,1562.659,0.817,1132,9.272
bar,0.143,1563.715,0.829,1046,13.522
bar,0.142,1564.721,0.738,1135,8.456
bar,0.141,1565.684,0.718,1071,11.319
bar,0.142,1566.745,0.810,1110,13.150
bar,0.153,1567.751,0.741,1025,8.858
bar,0.144,1568.673,0.677,1040,nan
bar,0.167,1569.784,0.834,1036,11.320
bar,0.143,1570.735,0.706,1035,11.290
bar,0.144,1571.785,0.807,1078,9.671
bar,0.131,1572.674,0.663,1040,nan
bar,0.130,1573.656,0.746,1086,12.535
bar,0.142,1574.689,0.778,1040,nan
bar,0.137,1575.719,0.770,1043,8.849
bar,0.159,1576.817,0.833,1079,11.733
bar,0.158,1577.761,0.699,1078,11.734
bar,0.154,1578.827,0.813,1044,11.751
bar,0.152,1579.929,0.847,1071,11.319
bar,0.126,1580.914,0.797,1040,nan
bar,0.139,1581.803,0.679,1085,7.240
bar,0.126,1582.772,0.732,1078,11.734
bar,0.152,1583.785,0.756,1048,12.147
bar,0.147,1584.852,0.820,1076,12.186
bar,0.138,1585.833,0.741,1069,11.771
bar,0.134,1586.893,0.815,1059,6.396
bar,0.136,1587.747,0.629,1040,nan
bar,0.149,1588.806,0.820,1071,11.319
bar,0.142,1589.736,0.724,1048,12.147
bar,0.152,1590.729,0.737,1078,11.526
bar,0.137,1591.707,0.733,1025,8.858
bar,0.135,1592.619,0.684,1045,12.150
bar,0.161,1593.602,0.710,1040,nan
bar,0.143,1594.657,0.804,1040,nan
bar,0.144,1595.512,0.614,1036,10.085
bar,0.138,1596.493,0.739,1067,11.772
bar,0.153,1597.470,0.715,1071,11.319
bar,0.129,1598.395,0.690,1048,12.147
bar,0.144,1599.359,0.705,1035,5.550
bar,0.146,1600.330,0.722,1045,12.150
bar,0.124,1601.259,0.702,1037,11.319
bar,0.130,1602.176,0.676,1036,11.320
bar,0.126,1603.173,0.762,1040,10.084
bar,0.138,1604.155,0.733,1040,nan
bar,0.147,1605.012,0.638,1040,nan
bar,0.134,1605.856,0.642,1040,nan
bar,0.157,1606.912,0.792,1042,11.596
bar,0.127,1607.838,0.698,1036,11.320
bar,0.132,1608.842,0.755,1071,11.319
bar,0.139,1609.903,0.806,1045,5.543
bar,0.147,1610.891,0.737,1040,nan
bar,0.142,1611.799,0.665,1040,nan
bar,0.138,1612.773,0.729,1089,11.045
bar,0.144,1613.710,0.722,1036,11.320
bar,0.143,1614.718,0.749,1048,12.147
bar,0.125,1615.675,0.728,1071,11.319
bar,0.129,1616.634,0.729,1048,9.314
bar,0.145,1617.537,0.664,1071,11.319
bar,0.129,1618.569,0.801,1032,11.322
bar,0.151,1619.610,0.781,1136,11.319
bar,0.152,1620.692,0.808,1074,9.672
bar,0.143,1621.634,0.705,1045,5.543
bar,0.147,1622.573,0.684,1071,11.319
bar,0.150,1623.556,0.719,1063,11.321
bar,0.141,1624.563,0.752,1034,5.551
bar,0.129,1625.534,0.735,1071,11.319
bar,0.143,1626.648,0.844,1036,11.320
bar,0.144,1627.609,0.723,1040,nan
bar,0.149,1628.664,0.790,1035,5.550
bar,0.142,1629.776,0.844,1048,11.734
bar,0.129,1630.740,0.759,1048,12.147
bar,0.147,1631.612,0.634,1071,11.319
bar,0.150,1632.529,0.665,1065,8.435
bar,0.144,1633.570,0.776,1040,nan
bar,0.138,1634.609,0.782,1079,11.733
bar,0.137,1635.542,0.697,1067,11.323
bar,0.134,1636.523,0.743,1087,11.871
bar,0.131,1637.580,0.816,1040,nan
bar,0.160,1638.545,0.704,1059,10.235
bar,0.136,1639.534,0.734,1040,nan
bar,0.143,1640.279,0.521,1040,nan
bar,0.139,1641.296,0.758,1140,11.735
bar,0.124,1642.309,0.768,1044,11.595
bar,0.142,1643.207,0.658,1028,8.856
bar,0.134,1644.116,0.672,1071,11.319
bar,0.132,1645.004,0.659,1040,nan
bar,0.125,1645.977,0.736,1040,nan
bar,0.128,1646.897,0.688,1036,11.320
bar,0.138,1647.761,0.623,1034,10.287
bar,0.139,1648.773,0.760,1033,13.826
bar,0.126,1649.664,0.664,1040,nan
bar,0.141,1650.556,0.648,1040,nan
bar,0.132,1651.411,0.634,1040,nan
bar,0.132,1652.438,0.771,1132,5.129
bar,0.144,1653.447,0.748,1065,7.224
bar,0.157,1654.535,0.846,1045,5.543
bar,0.129,1655.368,0.646,1040,nan
bar,0.168,1656.464,0.830,1079,9.890
bar,0.146,1657.800,1.067,1040,nan
bar,0.160,1658.907,0.840,1067,11.323
bar,0.149,1659.994,0.828,1025,8.858
bar,0.141,1661.003,0.769,1040,nan
bar,0.156,1661.937,0.687,1048,12.147
bar,0.137,1662.939,0.758,1071,11.319
bar,0.147,1663.919,0.743,1064,12.147
bar,0.126,1664.875,0.722,1086,8.860
bar,0.170,1665.918,0.756,1105,nan
bar,0.170,1666.951,0.757,1078,5.526
bar,0.139,1667.954,0.766,1048,12.147
bar,0.143,1668.857,0.655,1040,nan
bar,0.143,1669.755,0.654,1028,10.500
bar,0.132,1670.727,0.736,1040,nan
bar,0.157,1671.708,0.733,1040,nan
bar,0.149,1672.746,0.807,1067,11.323
bar,0.158,1673.843,0.830,1033,5.552
bar,0.129,1674.783,0.719,1048,12.147
bar,0.134,1675.817,0.789,1061,9.172
bar,0.129,1676.605,0.583,1045,5.543
bar,0.141,1677.592,0.735,1085,5.500
bar,0.155,1678.648,0.793,1105,nan
bar,0.157,1679.712,0.797,1045,12.150
bar,0.153,1680.662,0.689,1066,5.130
bar,0.128,1681.485,0.617,1040,nan
bar,0.135,1682.486,0.759,1028,10.674
bar,0.141,1683.491,0.743,1086,-0.588
bar,0.148,1684.502,0.744,1084,11.981
bar,0.138,1685.370,0.630,1095,-0.250
bar,0.138,1686.472,0.850,1034,-1.062
bar,0.165,1687.329,0.605,1032,8.901
bar,0.148,1688.332,0.773,1031,5.129
bar,0.165,1689.351,0.756,1071,11.319
bar,0.129,1690.333,0.743,1040,nan
bar,0.139,1691.302,0.716,1053,12.142
bar,0.136,1692.091,0.570,1053,1.424
bar,0.137,1693.154,0.825,1067,11.323
bar,0.151,1694.242,0.813,1061,7.089
bar,0.155,1695.236,0.734,1079,11.733
bar,0.154,1696.124,0.640,1040,nan
bar,0.143,1697.076,0.738,1040,nan
bar,0.146,1697.992,0.675,1035,5.550
bar,0.151,1699.077,0.814,1043,3.341
bar,0.151,1700.137,0.778,1072,11.527
bar,0.147,1700.924,0.555,1038,3.342
bar,0.155,1701.929,0.736,1048,12.147
bar,0.137,1702.945,0.774,1037,-1.062
bar,0.161,1704.008,0.796,1079,0.506
bar,0.144,1704.950,0.708,1070,11.320
bar,0.151,1706.012,0.800,1071,11.319
bar,0.165,1707.149,0.850,1079,11.733
bar,0.155,1708.238,0.825,1075,12.250
bar,0.125,1709.157,0.693,1027,0.778
bar,0.138,1710.255,0.849,1078,11.734
bar,0.133,1711.143,0.654,1071,11.319
bar,0.191,1712.275,0.830,1071,11.319
bar,0.153,1713.288,0.770,1037,11.319
bar,0.138,1714.262,0.731,1035,11.290
bar,0.129,1715.356,0.852,1059,6.396
bar,0.145,1716.230,0.641,1036,11.320
bar,0.137,1717.152,0.680,1040,nan
bar,0.144,1718.148,0.753,1079,11.733
bar,0.144,1719.224,0.818,1066,8.435
bar,0.154,1720.351,0.845,1048,12.147
bar,0.123,1721.283,0.704,1045,12.150
bar,0.147,1722.185,0.662,1060,6.667
bar,0.141,1723.108,0.677,1056,12.147
bar,0.129,1724.034,0.703,1040,nan
bar,0.133,1725.027,0.752,1070,12.205
bar,0.142,1725.903,0.632,1074,9.672
bar,0.195,1726.896,0.692,1067,11.323
bar,0.137,1727.777,0.660,1040,nan
bar,0.149,1728.818,0.774,1044,11.595
bar,0.141,1729.809,0.738,1037,-1.062
bar,0.146,1730.674,0.646,1050,6.994
bar,0.134,1731.644,0.731,1047,5.125
bar,0.133,1732.652,0.754,1041,6.980
bar,0.130,1733.487,0.612,1069,11.321
bar,0.153,1734.567,0.811,1070,11.320
bar,0.129,1735.491,0.698,1040,nan
bar,0.136,1736.608,0.855,1056,9.678
bar,0.157,1737.669,0.785,1064,11.320
bar,0.136,1738.554,0.667,1070,11.320
bar,0.146,1739.510,0.737,1065,8.435
bar,0.138,1740.508,0.753,1040,nan
bar,0.137,1741.369,0.630,1048,12.147
bar,0.133,1742.329,0.718,1037,11.319
bar,0.139,1743.248,0.685,1056,9.862
bar,0.137,1744.125,0.643,1056,12.204
bar,0.143,1745.000,0.628,1105,nan
bar,0.145,1745.935,0.677,1040,nan
bar,0.124,1746.841,0.679,1042,11.908
bar,0.141,1747.711,0.639,1059,6.396
bar,0.124,1748.646,0.701,1078,11.734
bar,0.148,1749.552,0.668,1045,12.150
bar,0.130,1750.488,0.696,1058,12.146
bar,0.120,1751.399,0.677,1035,5.550
bar,0.133,1752.367,0.723,1067,11.319
bar,0.134,1753.116,0.533,1040,nan
bar,0.137,1754.082,0.724,1071,11.319
bar,0.125,1754.938,0.647,1066,8.435
bar,0.142,1755.906,0.714,1046,3.340
bar,0.141,1756.747,0.612,1034,8.634
bar,0.140,1757.647,0.657,1037,-1.062
bar,0.142,1758.553,0.663,1056,12.147
bar,0.136,1759.630,0.839,1071,11.319
bar,0.148,1760.593,0.703,1059,6.396
bar,0.145,1761.436,0.605,1033,11.321
bar,0.153,1762.720,0.925,1070,11.320
bar,0.132,1763.740,0.770,1067,8.434
bar,0.136,1764.636,0.660,1037,11.319
bar,0.130,1765.651,0.775,1040,nan
bar,0.145,1766.589,0.698,1048,12.147
bar,0.162,1767.656,0.789,1127,8.437
bar,0.134,1768.664,0.761,1070,11.320
bar,0.138,1769.584,0.678,1048,12.147
bar,0.141,1770.633,0.809,1079,11.733
bar,0.172,1771.726,0.826,1113,12.147
bar,0.127,1772.605,0.653,1038,9.319
bar,0.154,1773.597,0.724,1067,11.323
bar,0.145,1774.476,0.636,1040,nan
bar,0.139,1775.469,0.751,1038,12.222
bar,0.174,1776.535,0.787,1071,9.673
bar,0.158,1777.639,0.833,1071,11.319
bar,0.149,1778.687,0.801,1071,11.319
bar,0.147,1779.744,0.800,1067,11.323
bar,0.155,1780.726,0.735,1037,14.833
bar,0.159,1781.742,0.744,1059,6.396
bar,0.146,1782.724,0.733,1048,12.147
bar,0.153,1783.774,0.787,1069,12.141
bar,0.126,1784.745,0.746,1040,11.597
bar,0.134,1785.557,0.593,1040,nan
bar,0.147,1786.559,0.751,1086,6.499
bar,0.155,1787.736,0.894,1080,3.553
bar,0.127,1788.611,0.653,1040,nan
bar,0.145,1789.646,0.769,1077,11.734
bar,0.149,1790.570,0.666,1067,11.323
bar,0.138,1791.512,0.697,1085,6.847
bar,0.127,1792.482,0.724,1055,-1.080
bar,0.145,1793.397,0.666,1101,11.320
bar,0.145,1794.383,0.732,1040,nan
bar,0.121,1795.323,0.709,1036,11.320
bar,0.129,1796.182,0.641,1086,8.860
bar,0.149,1797.213,0.766,1036,11.320
bar,0.133,1798.207,0.761,1071,11.319
bar,0.134,1799.211,0.751,1058,5.536
bar,0.162,1800.228,0.741,1073,9.672
bar,0.148,1801.035,0.569,1040,nan
bar,0.134,1802.059,0.767,1048,12.147
bar,0.142,1803.077,0.761,1075,11.735
bar,0.165,1804.105,0.777,1063,5.522
bar,0.131,1804.996,0.674,1085,11.730
bar,0.151,1806.122,0.860,1044,11.595
bar,0.128,1807.027,0.685,1040,nan
bar,0.138,1808.028,0.753,1070,8.433
bar,0.145,1809.103,0.822,1040,nan
bar,0.156,1809.995,0.648,1053,12.149
bar,0.144,1811.148,0.900,1056,7.185
bar,0.139,1812.224,0.823,1067,11.319
bar,0.132,1813.085,0.661,1071,11.319
bar,0.139,1814.086,0.748,1040,nan
bar,0.135,1815.267,0.947,1062,-0.347
bar,0.137,1816.165,0.671,1067,5.129
bar,0.144,1817.028,0.624,1049,11.313
bar,0.132,1817.942,0.678,1040,9.757
bar,0.127,1818.892,0.712,1048,12.147
bar,0.130,1819.897,0.758,1042,-0.587
bar,0.135,1820.694,0.592,1052,12.143
bar,0.131,1821.602,0.683,1070,11.320
bar,0.141,1822.645,0.786,1068,10.344
bar,0.132,1823.507,0.633,1040,nan
bar,0.143,1824.434,0.685,1040,nan
bar,0.134,1825.399,0.716,1048,12.147
bar,0.131,1826.246,0.630,1082,5.503
bar,0.134,1827.240,0.747,1072,7.738
bar,0.131,1828.169,0.694,1059,9.079
bar,0.130,1829.138,0.739,1048,12.147
bar,0.127,1829.955,0.596,1043,8.849
bar,0.138,1830.909,0.708,1077,-0.362
bar,0.138,1831.873,0.731,1040,nan
bar,0.147,1832.844,0.721,1087,7.399
bar,0.142,1833.826,0.730,1072,11.318
bar,0.137,1834.712,0.643,1041,12.154
bar,0.138,1835.607,0.670,1075,11.735
bar,0.130,1836.560,0.740,1048,12.147
bar,0.133,1837.491,0.707,1065,14.000
bar,0.123,1838.427,0.713,1037,11.319
bar,0.134,1839.423,0.745,1073,10.801
bar,0.126,1840.261,0.622,1032,11.322
bar,0.150,1841.233,0.715,1071,11.319
bar,0.132,1842.147,0.693,1071,11.319
bar,0.138,1843.169,0.778,1055,7.335
bar,0.141,1844.139,0.717,1087,5.551
bar,0.140,1845.112,0.734,1078,11.734
bar,0.137,1846.029,0.678,1070,11.320
bar,0.134,1846.942,0.677,1037,11.319
bar,0.124,1847.936,0.764,1076,11.735
bar,0.147,1849.048,0.870,1025,8.858
bar,0.164,1850.164,0.842,1105,nan
bar,0.124,1851.239,0.852,1040,nan
bar,0.133,1852.267,0.791,1056,12.147
bar,0.136,1853.198,0.697,1040,10.084
bar,0.131,1854.102,0.671,1037,-1.062
bar,0.131,1855.009,0.682,1048,12.147
bar,0.127,1855.976,0.722,1048,12.147
bar,0.133,1856.908,0.690,1041,5.544
bar,0.127,1857.849,0.707,1051,12.182
bar,0.129,1858.712,0.640,1083,11.872
bar,0.137,1859.892,0.919,1067,5.129
bar,0.129,1860.905,0.775,1034,5.551
bar,0.134,1861.896,0.772,1025,12.195
bar,0.133,1862.795,0.666,1071,11.319
bar,0.135,1863.748,0.723,1069,11.321
bar,0.142,1864.557,0.576,1026,6.782
bar,0.141,1865.565,0.756,1070,11.320
bar,0.168,1866.604,0.758,1045,12.150
bar,0.132,1867.509,0.683,1071,11.319
bar,0.141,1868.491,0.735,1074,9.672
bar,0.147,1869.391,0.670,1040,nan
bar,0.138,1870.465,0.845,1036,11.320
bar,0.142,1871.557,0.840,1113,5.911
bar,0.147,1872.591,0.787,1031,12.099
bar,0.141,1873.445,0.629,1059,12.266
bar,0.131,1874.419,0.742,1078,13.052
bar,0.122,1875.387,0.738,1034,10.265
bar,0.138,1876.220,0.614,1036,11.320
bar,0.148,1877.223,0.749,1048,12.147
bar,0.124,1878.111,0.680,1049,12.276
bar,0.124,1879.027,0.687,1041,11.785
bar,0.174,1880.137,0.851,1059,6.396
bar,0.144,1881.112,0.744,1071,11.319
bar,0.134,1882.115,0.757,1069,11.630
bar,0.136,1883.173,0.805,1070,11.320
bar,0.140,1884.086,0.680,1040,nan
bar,0.138,1885.161,0.822,1086,8.860
bar,0.141,1886.178,0.789,1040,nan
bar,0.135,1887.026,0.631,1045,11.595
bar,0.136,1888.036,0.767,1071,11.319
bar,0.133,1889.024,0.747,1042,12.219
bar,0.133,1889.896,0.644,1040,nan
bar,0.148,1890.831,0.690,1059,6.396
bar,0.152,1891.807,0.715,1078,21.467
bar,0.131,1892.783,0.733,1070,12.232
bar,0.142,1893.762,0.732,1066,8.435
bar,0.145,1894.660,0.654,1076,11.735
bar,0.155,1895.619,0.706,1048,12.147
bar,0.154,1896.665,0.790,1070,11.320
bar,0.143,1897.547,0.636,1035,5.550
bar,0.129,1898.473,0.698,1040,-1.065
bar,0.127,1899.382,0.686,1063,11.815
bar,0.143,1900.326,0.695,1065,5.130
bar,0.148,1901.311,0.734,1040,nan
bar,0.146,1902.295,0.722,1070,11.320
bar,0.140,1903.237,0.701,1067,9.272
bar,0.133,1904.083,0.632,1040,nan
bar,0.133,1905.136,0.806,1037,11.319
bar,0.152,1906.150,0.751,1028,11.756
bar,0.125,1907.058,0.678,1050,0.730
bar,0.133,1908.035,0.739,1089,8.858
bar,0.140,1908.973,0.688,1105,nan
bar,0.138,1909.993,0.773,1048,12.147
bar,0.142,1910.694,0.507,1040,nan
bar,0.128,1911.659,0.738,1054,6.231
bar,0.146,1912.543,0.635,1058,6.524
bar,0.143,1913.495,0.711,1040,nan
bar,0.139,1914.409,0.675,1056,12.147
bar,0.123,1915.237,0.608,1040,nan
bar,0.139,1916.250,0.757,1079,11.733
bar,0.153,1917.255,0.731,1040,nan
bar,0.159,1918.308,0.797,1045,5.543
bar,0.123,1919.273,0.741,1031,10.470
